区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
新郑市,50100,中餐厅,湘霸王(双湖大道店),孟庄镇双湖大道六盛钢材市场,113.736666,34.612397,0371-62634556;13783698470;19337175068,8：00——22：00
新郑市,50100,中餐厅,晋晋有味(港区店),航空港经济综合实验区郑港六路北侧郑港一街东侧裕鸿世界港丽宫102室、103室、104室,113.842408,34.570016,0371-89907666;17737172827;18137333013,8：00——22：00
新郑市,50100,中餐厅,莫山小馆(龙湖锦艺城店),龙湖镇龙湖锦艺城购物中心3楼3F-22号,113.725605,34.613917,15324808790,8：00——22：00
新郑市,50100,中餐厅,高粮雨辣椒厨房(薛店店),隆府新城东北门东70米,113.796946,34.483079,0371-63200797,8：00——22：00
新郑市,50100,中餐厅,三厂烩羊肉(华南城店),龙湖镇华南城美食街04号,113.729613,34.595815,18838916351,8：00——22：00
新郑市,50100,中餐厅,高湘小炒黄牛肉华信店,中华路与少典路交叉口向东500m路北,113.755679,34.416763,15378770138,8：00——22：00
新郑市,50100,中餐厅,信阳红厨意(洵美路店),航空港区新港大道与洵美路交叉口向东150米路北16号,113.82113,34.45931,0371-87085999;0371-87086999,8：00——22：00
新郑市,50100,中餐厅,大刘家砂锅,航空港区长安路润丰悦尚东门方永结胡辣汤向北30米,113.8334,34.53887,18503868130,8：00——22：00
新郑市,50100,中餐厅,遇大东涮羊肉,航空港区锦绣桂园社区西门南420米,113.846073,34.570645,0371-63333377,8：00——22：00
新郑市,50100,中餐厅,虎丫炒鸡(河南新郑新田360店),创业路新田360广场二层L221号,113.74361,34.420658,15062652452,8：00——22：00
新郑市,50100,中餐厅,小龙坎火锅(中华路店),中华路与少典路交叉口碧水蓝天小区1号楼7-8号,113.753866,34.416791,0371-62591999,8：00——22：00
新郑市,50100,中餐厅,鱼你在一起(新壹城新田360广场店),新田360广场(新郑新壹城店),113.743712,34.419864,15093082688,8：00——22：00
新郑市,50100,中餐厅,西关味广东大排档(郑州华盛奥特莱斯店),郑州华盛奥特莱斯4层,113.72767,34.6041,15617620087,8：00——22：00
新郑市,50100,中餐厅,御丰缘粗粮烙馍村,双湖大道48号(红美宾馆旁),113.714023,34.61116,15978401119,8：00——22：00
新郑市,50100,中餐厅,虎丫炒鸡(河南郑州新郑龙湖锦艺城店),双湖大道锦艺城商场三楼(郑新快速通道与双湖大道交叉口东北角),113.723741,34.61463,19003831197,8：00——22：00
新郑市,50100,中餐厅,南湖一品信阳菜(港区店),航空港区云港路与郑韩路交叉口路北14-12,113.83149,34.537409,16603803824,8：00——22：00
新郑市,50100,中餐厅,阿勇美食(泰山路店),龙湖国际温泉酒店南门旁(小乔地铁站A1口步行200米),113.697194,34.600852,0371-69954666;0371-69954777,8：00——22：00
新郑市,50100,中餐厅,南湖鸣苑(郑州华盛奥特莱斯店),龙湖镇华南城华盛奥特莱斯U街6号楼-01-02号,113.72712,34.603206,0371-69330809;17637186661,8：00——22：00
新郑市,50100,中餐厅,俏西部大盘鸡(总店),威龙逸品东门南50米,113.68756,34.623557,0371-55888227;13949005926,8：00——22：00
新郑市,50100,中餐厅,米村拌饭(新郑龙湖锦艺城店),双湖大道152号龙湖锦艺城购物中心4楼22号米村拌饭(商场中间),113.726063,34.613427,17642135989,8：00——22：00
新郑市,50100,中餐厅,牛七娘鲜切牛肉火锅,双湖大道152号龙湖锦艺城购物中心F4层,113.726021,34.613215,19303887975,8：00——22：00
新郑市,50100,中餐厅,辣椒厨房(新烟路店),新烟路158号,113.746929,34.382267,0371-60990313;13403713358,8：00——22：00
新郑市,50100,中餐厅,方中山胡辣汤(新郑店),中华路与创业路交叉口向东100米路南丽水苑,113.756776,34.419486,13607679165,8：00——22：00
新郑市,50100,中餐厅,山间晓厨爆炒下饭菜(新郑新田360店),新村镇创业路与政通路交汇处(新田360三层),113.744125,34.420425,15136288856,8：00——22：00
新郑市,50100,中餐厅,虎丫炒鸡(河南郑州新郑华盛奥莱店),龙湖镇华南城华盛奥特莱斯购物中心4层A区4A-01号,113.726673,34.604925,19043999879,8：00——22：00
新郑市,50100,中餐厅,高湘金牌小炒黄牛肉(桥航路店),航空港区桥航路与雍州路交叉口东五十米路南,113.861119,34.579994,0371-60959909,8：00——22：00
新郑市,50100,中餐厅,百饺宴(港区店),航空港区实验区人民检察院南门西南50米,113.845315,34.572281,15981898898,8：00——22：00
新郑市,50100,中餐厅,怀生记小馆(宏基王朝店),万庄路与郑新路交叉口西北100米,113.729112,34.426434,0371-60296899,8：00——22：00
新郑市,50100,中餐厅,柴家大院(宏基路店),宏基路36号(老交警队对面),113.726532,34.414642,0371-62676888;0371-85952888;13071069318,8：00——22：00
新郑市,50100,中餐厅,喜渝福·重庆老火锅,航空港区润丰悦尚17-107,113.832636,34.537175,19139722319,8：00——22：00
新郑市,50100,中餐厅,苗师兄香锅(龙湖锦艺城店),龙湖锦艺城购物中心4楼,113.726021,34.613723,15890207605,8：00——22：00
新郑市,50100,中餐厅,众合辣椒厨房(如荼路老店),航空港区盛世文园南2门东110米,113.823592,34.482008,0371-89907257;18538268377;19903715919,8：00——22：00
新郑市,50100,中餐厅,怀生记小馆(一江弘城店),一江弘城西2门南50米,113.768987,34.408756,0371-69959222,8：00——22：00
新郑市,50100,中餐厅,豫姥家大锅台(郑老庄店),郑老庄社区南1门旁,113.718254,34.619919,18903862822,8：00——22：00
新郑市,50100,中餐厅,杨掌柜辣椒炒肉(南龙湖店),文昌路与双湖大道交叉口北460米,113.687381,34.614315,19900906262,8：00——22：00
新郑市,50100,中餐厅,山间晓厨·爆炒下饭菜(郑州华盛奥特莱斯店),环西路华盛奥特莱斯4层,113.727558,34.604332,17335754988,8：00——22：00
新郑市,50100,中餐厅,巴庄重庆火锅(新郑二店),新华路街道新区建设管理委员会中华北路18号,113.747604,34.410205,16638185333,8：00——22：00
新郑市,50100,中餐厅,福状元粥店(华南城店),龙湖镇求实路西、华南城路北侧中央公园15号1-2层114号-115号,113.731541,34.606527,17803855863,8：00——22：00
新郑市,50100,中餐厅,百岁鱼品牌火锅(龙湖店),新嘉苑润府北区5-1-101号楼(114-36),113.680104,34.604058,0371-69978000,8：00——22：00
新郑市,50100,中餐厅,香飘农家小院,航空港区岗李乡市场路东段3号,113.920662,34.364995,18237855777,8：00——22：00
新郑市,50100,中餐厅,肉小胖地摊烤肉(南龙湖店),龙湖镇六合路44号,113.689768,34.597739,19034195369,8：00——22：00
新郑市,50100,中餐厅,黑土风情铁锅炖(南龙湖店),祥云路辅路与紫荆山南路交叉口西北60米,113.694406,34.629152,0371-66225588;0371-68661717,8：00——22：00
新郑市,50100,中餐厅,黄家老店(龙湖店),师苑小区北门东140米,113.713942,34.592819,0371-55905597,8：00——22：00
新郑市,50100,中餐厅,湘厨(龙湖店),龙湖镇文昌路兰馨壹号院2号楼一单元104室,113.688182,34.611849,0371-69650777;13213152301;18790276402,8：00——22：00
新郑市,50100,中餐厅,南阳清汤牛肉(玉前路店),玉前路与溱水路交叉口西10米路南,113.756683,34.387039,13137112169,8：00——22：00
新郑市,50100,中餐厅,大朋川菜,文昌路与祥安路交叉口北80米,113.68805,34.605123,0371-61228333,8：00——22：00
新郑市,50100,中餐厅,花雕醉鸡(龙湖店),龙湖镇宝相寺北一街中段,113.686597,34.596721,15617842569,8：00——22：00
新郑市,50100,中餐厅,信阳小厨(锦绣杏园店),航空港区郑报哈布双语幼儿园西南门西160米,113.845602,34.576107,15238317748;19137161556,8：00——22：00
新郑市,50100,中餐厅,朱熙熙三不炒(南龙湖店),文昌路与祥和路交叉口向南100米路东,113.688067,34.61827,18695867339,8：00——22：00
新郑市,50100,中餐厅,小桥流水(人民路店),新烟街道人民路中段339号,113.764136,34.395383,13526680909,8：00——22：00
新郑市,50100,中餐厅,李家地锅柴鸡,荆垌市场11排8号,113.68813,34.617784,17737112010,8：00——22：00
新郑市,50100,中餐厅,橘婆婆地锅柴鸡(龙湖锦艺城高层5组团店),锦艺城16号便民店一单元114号,113.72783,34.614761,15617618833,8：00——22：00
新郑市,50100,中餐厅,西文正辣椒炒肉(港区店),航空港区长安路与洞庭湖路交叉口,113.846058,34.576757,17513115656,8：00——22：00
新郑市,50100,中餐厅,信阳私房菜手工烙馍村(龙湖店),威龙逸品南1门东120米,113.687319,34.623096,13253523282,8：00——22：00
新郑市,50100,中餐厅,咱家人烙馍村,龙湖镇文昌路1号升达大学西侧宝相寺步行街南一街,113.686326,34.595401,0371-60290889,8：00——22：00
新郑市,50100,中餐厅,高粱雨辣椒厨房(西亚斯店),解放北路润基华悦城,113.772318,34.397578,0371-63203977,8：00——22：00
新郑市,50100,中餐厅,洛阳全羊鲜汤,龙湖镇双湖大道南侧21世纪国际城C区啊2号楼2单元1层101号商铺,113.719742,34.611078,13613851539,8：00——22：00
新郑市,50100,中餐厅,彭厨(新郑北区旗舰店),创业路与德茂街交叉口湖滨壹号一楼,113.750348,34.419027,0371-58552777,8：00——22：00
新郑市,50100,中餐厅,袁记串串香(龙湖高坡岩店),双湖大道与高坡岩步行街交叉口东220米,113.713895,34.611266,13273028200,8：00——22：00
新郑市,50100,中餐厅,土牧尔台内蒙铜锅涮,解放路与莲花路交叉口向东500米路南,113.789798,34.484066,15617695812,8：00——22：00
新郑市,50100,中餐厅,姐弟俩土豆粉(郑州新郑市华盛奥特莱斯店),华盛奥特莱斯4层,113.727901,34.604103,18103710457,8：00——22：00
新郑市,50100,中餐厅,朱熙熙三不炒(南龙湖六合路店),郑州昇达经贸管理学院北门西180米,113.690154,34.597725,18695867339,8：00——22：00
新郑市,50100,中餐厅,西部大盘鸡总店,龙湖镇文昌路6号文昌路北段,113.687686,34.626597,18037775432;18838231668,8：00——22：00
新郑市,50100,中餐厅,森虎虾尾(高坡岩店),龙湖镇双湖大道麦当劳向西150米路北,113.714226,34.611248,15638149616,8：00——22：00
新郑市,50100,中餐厅,郑州机场大酒店中餐厅,航空港区迎宾大道1号郑州机场大酒店1-2层,113.84345,34.528534,0371-68510888;0371-68512666;0371-68512999,8：00——22：00
新郑市,50100,中餐厅,迈歌莱新疆味道(天鹅湖畔玫瑰苑店),少典路郑州工业应用技术学院西北侧约135米,113.751841,34.416825,15886866761;18638029617;19937396913,8：00——22：00
新郑市,50100,中餐厅,姐弟俩土豆粉(郑州新郑龙湖锦艺城店),龙湖镇郑新快速路与双湖大道交叉口东北角锦艺城购物中心3楼3-03号商铺,113.725918,34.613143,19337117655,8：00——22：00
新郑市,50100,中餐厅,大锅小灶农家地锅柴鸡(锦绣翠园西院店),航空港区锦绣翠园(西院)长安路105-4号,113.847161,34.58199,19900972229,8：00——22：00
新郑市,50100,中餐厅,连庄老店大盘鸡,祥和路河南工程学院南门西200米南,113.688901,34.618925,0371-62569122;13837157550,8：00——22：00
新郑市,50100,中餐厅,大朋川菜(华南城店),领城蔚然里南区东门北110米,113.732781,34.608854,16638158333,8：00——22：00
新郑市,50100,中餐厅,鑫港美食园,航空港区郑州国际机场迎宾大道南侧9号(过收费站大转盘向东50米路南),113.829288,34.533277,0371-62589688,8：00——22：00
新郑市,50100,中餐厅,赣江野江西小炒,求实路领城公园1857小区107号,113.73286,34.61023,15093251699,8：00——22：00
新郑市,50100,中餐厅,金元甲甲鱼馆(龙湖店),双湖大道与紫荆山南路交叉口向西20米路南,113.692612,34.609537,18538122567,8：00——22：00
新郑市,50100,中餐厅,坛主老坛酸菜鱼,双湖大道与郑新路交叉口龙湖锦艺城四楼,113.725882,34.613646,13017671282,8：00——22：00
新郑市,50100,中餐厅,福状元(港区锦绣翠园店),航空港区凌霜街26-2号,113.849629,34.580848,0371-53373858,8：00——22：00
新郑市,50100,中餐厅,东北烧烤,祥和路1-042,113.693279,34.619067,13193890888;15324746199,8：00——22：00
新郑市,50100,中餐厅,筷八毛·挑挑老火锅(新郑旗舰店),一江弘城1期南门西120米,113.769029,34.407931,18538176660,8：00——22：00
新郑市,50100,中餐厅,粗粮小厨龙湖总店,泰山路与翠竹路交叉口向南100米,113.678211,34.599086,0371-55889100;17335560800,8：00——22：00
新郑市,50100,中餐厅,福状元(南龙湖店),文昌路59号,113.688309,34.613903,15093368416,8：00——22：00
新郑市,50100,中餐厅,豫徐粮鲜炒鸡烧烤(华信店),新区管委会和谐路东侧创业路南侧米兰小镇1号楼1单元105,113.758218,34.418732,0371-60999387;18103857119,8：00——22：00
新郑市,50100,中餐厅,魏苑大酒店,龙湖镇六合路东段路北,113.691956,34.598127,0371-62560888;19937119365,8：00——22：00
新郑市,50100,中餐厅,同心饭店(华夏大道),航空港区四港联动大道6号(枣园地铁站C口步行260米),113.831532,34.553928,0371-56561555,8：00——22：00
新郑市,50100,中餐厅,迎宾餐馆(双拥路店),人民路黄帝像转盘北50米路东,113.748548,34.396201,15638596757,8：00——22：00
新郑市,50100,中餐厅,北方一串,龙湖镇龙湖广场吉泰商务宾馆对面,113.689275,34.599125,18640796099,8：00——22：00
新郑市,50100,中餐厅,如意(新烟路店),新烟路228号,113.746429,34.37949,13663014013;15093090280,8：00——22：00
新郑市,50100,中餐厅,瑞和园,323省道,113.685674,34.392276,0371-62660678;0371-62697678,8：00——22：00
新郑市,50100,中餐厅,粗粮小厨(龙湖二店),文昌路与祥和路交叉口南160米,113.688135,34.617929,0371-55888233,8：00——22：00
新郑市,50100,中餐厅,三厂烩羊肉(天成公寓店),航空港区长安路天成商业2号楼113-114号,113.834029,34.541206,17719891766,8：00——22：00
新郑市,50100,中餐厅,阿润打边炉(新郑国际机场店),航空港区长安路与云港路交叉口向南北50米路西阿润打边炉机场店,113.833127,34.537747,15606865327;19059608688,8：00——22：00
新郑市,50100,中餐厅,高粱雨辣椒厨房(翠园店),航空港区桥航路18-4号,113.850239,34.580624,19137600202,8：00——22：00
新郑市,50100,中餐厅,茗厨宴,康桥原溪里西北门旁,113.719291,34.599721,0371-55887809;15713668155;19337879677,8：00——22：00
新郑市,50100,中餐厅,永奎西部大盘鸡烧烤(孟庄店),孟庄镇孟祥路枣福花园小区门面房31-33号,113.816475,34.583375,15517361555,8：00——22：00
新郑市,50100,中餐厅,北木南烤肉和酒(西亚斯店),人民路中段455号,113.768162,34.395439,15701220923,8：00——22：00
新郑市,50100,中餐厅,粗粮小厨(祥云路店),乐城阳光里南门东140米,113.69954,34.629205,13523576773,8：00——22：00
新郑市,50100,中餐厅,鱼六爷藤椒麻辣鱼总店,龙湖镇泰山路与文昌路交叉口向西300米路北,113.684986,34.600334,14737186333,8：00——22：00
新郑市,50100,中餐厅,老家地锅柴鸡(龙湖店),永丰乐城·公园里西1门北450米,113.695635,34.630168,13718142787;15736747858,8：00——22：00
新郑市,50100,中餐厅,曹大权地锅炖(西亚斯店),解放路与人民路交叉口西北角100米,113.772233,34.397126,17803713233,8：00——22：00
新郑市,50100,中餐厅,鱼你在一起(新郑万佳商业广场店),龙湖镇万佳商业广场1层1057-1B,113.715291,34.612367,18638009418,8：00——22：00
新郑市,50100,中餐厅,果木烤肉(居易国际城南区店),富田·兴龙湾大爱城东北门西北130米,113.715175,34.598831,19903816824,8：00——22：00
新郑市,50100,中餐厅,渝大师江湖菜(宏基王朝店),郑新路宏基王朝万庄路一号,113.729093,34.426511,15514556511,8：00——22：00
新郑市,50100,中餐厅,大朋川菜(新郑北区店),华祥喜度大厦20号楼1单元1-2层116号商铺,113.749224,34.420133,18538329333,8：00——22：00
新郑市,50100,中餐厅,豫姥家大锅台(华南城店),龙湖镇华南城求实路与华南城一路交叉口西北角领城幼儿园北50米,113.732175,34.607645,17337183383,8：00——22：00
新郑市,50100,中餐厅,御轩阁谭家私房菜,龙湖镇升达大学宝相寺北一街16号,113.686316,34.59674,15249692169,8：00——22：00
新郑市,50100,中餐厅,黑土风情铁锅炖(北区店),中兴路湖滨路黑土风情铁锅炖(万豪西侧),113.749189,34.420707,0371-62685858;15544103456,8：00——22：00
新郑市,50100,中餐厅,聚民美食城,辛店镇第一初中北门西60米,113.605666,34.389051,13027720789,8：00——22：00
新郑市,50100,中餐厅,老哥门肥肠鱼(龙湖店),龙湖镇六合路邦友创世小区01号楼16-516-6,113.691124,34.598181,17319705553,8：00——22：00
新郑市,50100,中餐厅,断片聚会餐厅(新郑店),渔夫子路与渔公四街交叉口东20米,113.766547,34.393439,0371-62606567,8：00——22：00
新郑市,50100,中餐厅,重庆牛肉面(安联11公里店),安联11公里东2门北50米,113.687613,34.624413,13643803380,8：00——22：00
新郑市,50100,中餐厅,十度湘菜(碧水蓝天南区店),新华信碧水蓝天19栋106号,113.755162,34.417998,0371-63201208;15838313641,8：00——22：00
新郑市,50100,中餐厅,信阳土菜馆回家吃饭华南城店,龙湖镇华南城公园1857小区十商105,113.732603,34.607785,13203703265,8：00——22：00
新郑市,50100,中餐厅,曹大权地锅炖,祥安路,113.690545,34.604462,13103858833,8：00——22：00
新郑市,50100,中餐厅,西文正辣椒炒肉(机场店),航空港区隆川锦园北门东170米,113.83399,34.542568,19937619355,8：00——22：00
新郑市,50100,中餐厅,萧记三鲜烩面(机场店)5公里免费接送,航空港区中国民用航空河南安全监督管理局西南门东100米,113.843903,34.529553,16638103585,8：00——22：00
新郑市,50100,中餐厅,樊老七乡村地锅柴鸡(港区店),航空港区大航路与长安路交叉口向南40米路东,113.84716,34.581873,18037182366,8：00——22：00
新郑市,50100,中餐厅,御品巴蜀新蜀道香辣虾,宝相寺步行街北一街,113.686948,34.596711,17761664563;18738865887,8：00——22：00
新郑市,50100,中餐厅,西文正辣椒炒肉(梅河店),航空港区银河办文苑小区B003B004号,113.824372,34.485527,0371-85304339;19939911090,8：00——22：00
新郑市,50100,中餐厅,橘婆婆地锅柴鸡(花悦城店),解放路西花悦城楼下东门往北50米,113.772471,34.398373,13523507667;18827522737,8：00——22：00
新郑市,50100,中餐厅,尚壹碗开封羊肉鲜汤四味菜(港区店),航空港区货运路与长鹰路交叉口东北角1号,113.840398,34.533821,13140150079,8：00——22：00
新郑市,50100,中餐厅,龙湖渔坊,龙湖镇后湖水库,113.675054,34.619193,0371-69978888,8：00——22：00
新郑市,50100,中餐厅,袁记串串香(洧水路店),毛园街与洧水路交叉口,113.738031,34.393033,0371-62607111;17729799678,8：00——22：00
新郑市,50100,中餐厅,谭氏大虾(总店),天空网络会所东门旁,113.687679,34.626736,15937577012,8：00——22：00
新郑市,50100,中餐厅,小张哥秘制火锅鸡(国际城店),龙湖镇双湖大道南侧30米居易国际城c区,113.718426,34.610712,17838321058,8：00——22：00
新郑市,50100,中餐厅,宋馔·豫宴,航空港区美创国际科技产业园A2-1号楼(雍州路东),113.835418,34.477343,15838108620,8：00——22：00
新郑市,50100,中餐厅,柴火乡地锅鸡(米兰小镇店),同乐路和谐街米兰小镇西门106,113.758226,34.418942,19939968005,8：00——22：00
新郑市,50100,中餐厅,醉巴鲜烤鱼(龙湖锦艺城店),双湖大道152号龙湖锦艺城购物中心F4层,113.726117,34.613826,19937079433,8：00——22：00
新郑市,50100,中餐厅,森虎虾尾长安路店(机场店),航空港区长安路与大航路交叉口,113.847136,34.582225,16219141914,8：00——22：00
新郑市,50100,中餐厅,大四喜生鲜牛肉火锅(新郑店),新华路136号,113.737427,34.389728,0371-62588878,8：00——22：00
新郑市,50100,中餐厅,静·园茶食,航空港区凌烟路裕鸿世界港·丽宫小区西门北行20米,113.842426,34.570387,19949164567,8：00——22：00
新郑市,50100,中餐厅,聚上座融合餐厅(航南新城店),航空港区新港大道航南新城111号,113.819167,34.492085,0371-55399666;19939922063,8：00——22：00
新郑市,50100,中餐厅,赵二丸子汤(总店),S102郭店完全小学西北侧路西,113.709953,34.548297,15093291212,8：00——22：00
新郑市,50100,中餐厅,金汤爆肚(黄帝像店),人民路383号黄帝像南侧(丹尼斯斜对面),113.747749,34.394886,15093291866;15981864626,8：00——22：00
新郑市,50100,中餐厅,文秋艺螺蛳粉,渔夫子路唐人街KTV楼下,113.766591,34.393763,18877342252,8：00——22：00
新郑市,50100,中餐厅,傻子张大盘鸡一大碗饸饹面(航空港区文苑小区店),航空港区银河办事处文苑小区东B12号,113.824251,34.484427,17337122877,8：00——22：00
新郑市,50100,中餐厅,麻辣鲜鱼坊(友谊路店),薛店镇友谊路与薛店大道交叉口东100米,113.800395,34.489168,18695812349,8：00——22：00
新郑市,50100,中餐厅,东北食屋(宝相寺步行街店),歌莱美KTV东(宝相寺步行街东),113.687541,34.596168,15038088002,8：00——22：00
新郑市,50100,中餐厅,哈尔滨印象地锅炖,一江宏城三期121号,113.768251,34.40823,18538773789,8：00——22：00
新郑市,50100,中餐厅,宴知客,,113.841349,34.572709,19939903383,8：00——22：00
新郑市,50100,中餐厅,御厨坊(新华路店),新华路与中华路交叉口向东100米路北,113.743805,34.389442,0371-62597693;0371-62611222,8：00——22：00
新郑市,50100,中餐厅,小李驴肉汤馆,泰山路利民商店旁,113.689499,34.600086,13213161777,8：00——22：00
新郑市,50100,中餐厅,油麻港辣子鸡手擀面(新郑西亚斯店),渔公一街九号西户,113.765808,34.394847,18513312189,8：00——22：00
新郑市,50100,中餐厅,地锅大院铁锅炖(新郑店),渔夫子路与烟厂大街交叉口东北角,113.765129,34.384739,18137813819,8：00——22：00
新郑市,50100,中餐厅,朱熙熙三不炒(北区店),创业路与中华路交叉口东侧50米路南,113.756318,34.419595,15538391213;18624999062,8：00——22：00
新郑市,50100,中餐厅,曹大权地锅炖(沙窝李店),沙窝李新型社区南门旁,113.70214,34.629117,15617709722,8：00——22：00
新郑市,50100,中餐厅,YUOZUO渝作·川渝冒肚(龙湖锦艺城店),龙湖锦艺城2号门北30米,113.725033,34.614497,17839986777,8：00——22：00
新郑市,50100,中餐厅,百年老味炝锅面烧烤小龙虾,龙湖镇祥安路康桥九溪郡202号楼107号,113.724274,34.60472,13674999538;18738179059,8：00——22：00
新郑市,50100,中餐厅,甜心家火锅鸡,双湖大道高坡岩西三街第一排赵一鸣零食往东20米路南侧,113.713511,34.61163,18530928883,8：00——22：00
新郑市,50100,中餐厅,大脸儿地锅炖(新郑新区第二社区1期北院店),新区管委会苟郑社区北院3号楼1-0304号商铺,113.739073,34.432833,15093187996,8：00——22：00
新郑市,50100,中餐厅,龙源餐厅(敏行环路店),龙湖镇轩辕路1号河南工程学院南校区,113.69918,34.617251,18567675875,8：00——22：00
新郑市,50100,中餐厅,西川巷子市井火锅(智慧城店),正商大道与康泰路交叉口东北角,113.696568,34.641894,15936087073,8：00——22：00
新郑市,50100,中餐厅,姐弟俩土豆粉(新郑市龙湖镇文昌路店),龙湖镇文昌路与六合路交叉口向北20米路东,113.687949,34.598369,18503866990,8：00——22：00
新郑市,50100,中餐厅,信阳山庄,龙湖镇龙湖新城法官学院院内进门左转丁字路口右转直行500米蓝色别墅,113.699502,34.599464,15093133298,8：00——22：00
新郑市,50100,中餐厅,东北饺子手擀面,陶文路与中华路交叉口东60米,113.742254,34.402717,13937101994,8：00——22：00
新郑市,50100,中餐厅,江边外婆家(龙湖锦艺城购物中心店),双湖大道锦艺城4楼,113.725514,34.613834,0371-55880966,8：00——22：00
新郑市,50100,中餐厅,鱼六爷藤椒麻辣鱼(新郑市丽康名邸小区店),丽康名邸小区西门旁,113.773225,34.397925,18703818885,8：00——22：00
新郑市,50100,中餐厅,米村拌饭(新郑庆都丹尼斯店),庆都首府南区西北门旁,113.749389,34.395213,18039932555,8：00——22：00
新郑市,50100,中餐厅,傻子张大盘鸡一大碗饸饹面,航空港区大航路与长安路向东50米,113.847481,34.582421,15516916055,8：00——22：00
新郑市,50100,中餐厅,五世名厨豫菜馆(航空港区·香湖湾店),航空港区梅河路黄海路交叉口东南角,113.835022,34.422412,0371-55627860;0371-55627896,8：00——22：00
新郑市,50100,中餐厅,姐弟俩土豆粉(新郑市中华路店),中华路洧水路交叉口西南角南侧第二间,113.741445,34.392736,15565060005,8：00——22：00
新郑市,50100,中餐厅,西部来客鲜炒大盘鸡(龙湖锦艺城店),31号楼111商铺,113.730016,34.61714,13523562915,8：00——22：00
新郑市,50100,中餐厅,锅中锅新派炖肉,米兰小镇,113.758532,34.419687,19059559605,8：00——22：00
