区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
新密市,50100,中餐厅,郏县正宗饸饹面(民康路店),新华路民康路中段207号,113.389763,34.533941,18339809028,8：00——22：00
新密市,50100,中餐厅,小渔馆(新华路),新华路507号,113.382344,34.525191,0371-85808599,8：00——22：00
新密市,50100,中餐厅,合掌柜辣椒炒肉(东城半岛店),悦府南门西170米,113.412499,34.541824,0371-69875567,8：00——22：00
新密市,50100,中餐厅,新密市美食城,东大街万客隆广场后面,113.393345,34.538182,13213232413,8：00——22：00
新密市,50100,中餐厅,遇西湖烤鱼(新密店),西大街与大鸿路交叉口西北120米,113.361201,34.537126,16696696065,8：00——22：00
新密市,50100,中餐厅,山顶人家,米村镇王家里脑,113.321632,34.620184,18039227678,8：00——22：00
新密市,50100,中餐厅,密县老胖夜市,曲梁镇大学南路与沟刘街交叉口,113.646981,34.498242,15137138010,8：00——22：00
新密市,50100,中餐厅,快乐的鱼(开阳路店),新华路街道新华路与开阳路交叉口南100米旁,113.377594,34.523977,15038110630,8：00——22：00
新密市,50100,中餐厅,香福吉(府西街店),府西街与北环路交叉口,113.390073,34.541592,0371-69861186;15136122001,8：00——22：00
新密市,50100,中餐厅,YUOZUO渝作·川渝冒肚(新密店),,113.362401,34.5386,16603999309,8：00——22：00
新密市,50100,中餐厅,米村拌饭(新密中强光年店),大鸿路与晴岚街交叉口西南140米,113.36112,34.537382,17345622922,8：00——22：00
新密市,50100,中餐厅,西部大盘鸡(溱水二店),溱水路126号,113.395149,34.542204,0371-60135858;15838065820,8：00——22：00
新密市,50100,中餐厅,咱家小厨(新密店),长庆西街35号,113.368922,34.537961,18638008606,8：00——22：00
新密市,50100,中餐厅,豫锦绣中餐厅,曲梁镇溱水湿地公园西门对面,113.606571,34.523267,0371-63193999,8：00——22：00
新密市,50100,中餐厅,山里人家农家菜,袁庄乡邵家岭,113.352462,34.592228,13703900023,8：00——22：00
新密市,50100,中餐厅,味道坊(曲梁店),曲梁镇平安街杨庄路南100米路东,113.645237,34.521035,0371-69936222;18937107757,8：00——22：00
新密市,50100,中餐厅,赖孩美食家宴(园林小区店),刘寨园林小区,113.553212,34.489945,15093063810;15981931251,8：00——22：00
新密市,50100,中餐厅,新潮味潮汕小馆(新密店),溱水路与诚信路交叉口往东50米(路南),113.360333,34.542165,0371-60283922;18530077785,8：00——22：00
新密市,50100,中餐厅,囧一碗水煮肉片(中强光年城市广场店),大鸿路与西大街交叉口西北100米,113.361536,34.5371,16638076668,8：00——22：00
新密市,50100,中餐厅,正阳西塘小厨(西城国际店),西大街办事处西塘国际1楼S604号商铺,113.337289,34.541046,0371-61886788,8：00——22：00
新密市,50100,中餐厅,老牌信阳家常大盆菜(长庆路店),长庆路22号,113.369823,34.537755,18224502888,8：00——22：00
新密市,50100,中餐厅,小马夜市大排档,东大街万客隆后面100米,113.393469,34.538187,13213232413,8：00——22：00
新密市,50100,中餐厅,功夫煲仔,西大街与长庆西街交叉口向东20米路北,113.369247,34.536965,15638513369,8：00——22：00
新密市,50100,中餐厅,木鸽特色干锅闯天下(园林小区店),刘寨镇刘寨街园林小区木鸽特色干锅闯天下,113.551921,34.489936,13213179502;15515596476,8：00——22：00
新密市,50100,中餐厅,刘才望地锅柴鸡,龙栖湾三期s3002b,113.640706,34.521564,15937107715;19939503022,8：00——22：00
新密市,50100,中餐厅,十有八九大排档,新华路与农业路交叉口西280米,113.384598,34.525234,15638221089,8：00——22：00
新密市,50100,中餐厅,朱熙熙三不炒(新密店),周楼街与青屏大街大街交叉口北100米路东91号,113.375018,34.540419,13838383111,8：00——22：00
新密市,50100,中餐厅,老白家食府,曲梁镇溱河路133号,113.606196,34.53025,13103836984,8：00——22：00
新密市,50100,中餐厅,刘湾饭庄,大隗镇刘湾村西头组,113.529779,34.423571,13938238556;15093213033,8：00——22：00
新密市,50100,中餐厅,老许家湖南大碗菜,曲梁镇密杞大道与康宁路交义口向南200米,113.657296,34.522762,19138076066,8：00——22：00
新密市,50100,中餐厅,永兴饭店,金桂花苑西门东190米,113.643578,34.520441,15538365066,8：00——22：00
新密市,50100,中餐厅,新密市刘寨镇巧湘厨饭店,刘寨村社区内向西100米再向北100米即到,113.544861,34.491348,15036055168,8：00——22：00
新密市,50100,中餐厅,鸿胜源·回味小院,曲梁工业园区康宁街与密杞大道交叉口向南20米路西,113.656847,34.523803,13503717613;18768873981,8：00——22：00
新密市,50100,中餐厅,新密市小厨房(开阳路店),实验高中开阳路与育才街交叉口东南角,113.379019,34.544947,18638937567,8：00——22：00
新密市,50100,中餐厅,捋兵岭农家菜,米村镇杨寨沟中段八组,113.33711,34.596616,13938553282;15515809939,8：00——22：00
新密市,50100,中餐厅,京富香,周甘路与洧水大道交叉口南60米,113.494557,34.440694,0371-69271216,8：00——22：00
新密市,50100,中餐厅,鼎食排骨(天都商场店),东大街456号天都商场F1层,113.387297,34.536563,15290861295,8：00——22：00
新密市,50100,中餐厅,辣椒厨房(东城半岛店),溱水路东段,113.411651,34.541882,13101710677,8：00——22：00
新密市,50100,中餐厅,京庄涮锅,西山停车场往东200米路北,113.386665,34.547203,17797752158,8：00——22：00
新密市,50100,中餐厅,范之厨北京饺子城(总店),栖霞路与青屏苑步行街交叉口向北10米,113.367772,34.532942,13598048125;13849178558,8：00——22：00
新密市,50100,中餐厅,东方溱味(平安路店),祥和铭居南门南50米,113.356906,34.534072,13503844138,8：00——22：00
新密市,50100,中餐厅,曹大权地锅炖(曲梁店),曲梁镇产业集聚区地安街路西016号,113.644985,34.520625,13298426606,8：00——22：00
新密市,50100,中餐厅,王记老牌信阳大盆菜(刘寨店),030乡道光明眼镜店旁,113.546886,34.489947,15890103368,8：00——22：00
新密市,50100,中餐厅,翠园中餐厅,新华路办事处密州大道东华苑16号楼,113.409586,34.533449,0371-69810888;15729378769,8：00——22：00
新密市,50100,中餐厅,裕禧园烤鸭,市曲梁锦荣C4栋405号,113.652705,34.520557,17329318877;18003829977,8：00——22：00
新密市,50100,中餐厅,震浩特色大盘鸡旗舰二分店,溱水路与府西街交叉口东南角227号,113.390482,34.541937,19139776618,8：00——22：00
新密市,50100,中餐厅,朝天门火锅(新密店),悦府南门东100米,113.41499,34.541743,0371-63155999;13803859007;18137826678,8：00——22：00
新密市,50100,中餐厅,年年有鱼(园区店),大学南路与天安街交叉口西,113.643515,34.51987,0371-69937555,8：00——22：00
新密市,50100,中餐厅,鼎食排骨(体验店),青屏苑A5号楼一单元一层S07,113.367825,34.53418,18638288668,8：00——22：00
新密市,50100,中餐厅,新密37度纸包鱼(青屏大街店),清屏大街市政府东二百米路南,113.393201,34.539142,19903851016;19903851017,8：00——22：00
新密市,50100,中餐厅,北木南烤肉(新密店),金源青屏山城南区西南门西北150米,113.377725,34.547841,0371-69871666;13523468917,8：00——22：00
新密市,50100,中餐厅,好吃鸭干锅鸭香辣虾,西大街街道青屏大街1130号金茂·华庭,113.345075,34.542575,15036135562,8：00——22：00
新密市,50100,中餐厅,羊蝎子老店,溱水路京密学校对面549号,113.376491,34.542299,13938559675,8：00——22：00
新密市,50100,中餐厅,鸣升鲜炒鸡(新密总店),溱水路与长庆路交叉口东50米,113.37062,34.541981,0371-85886669;18569910689,8：00——22：00
新密市,50100,中餐厅,谷记秘制猪蹄(刘寨店),刘寨镇刘寨小区1号楼,113.546953,34.48997,13633810444,8：00——22：00
新密市,50100,中餐厅,朱熙熙三不炒(新密溱水路店),溱水路与北密新路交叉口西南角,113.39542,34.541773,16696072690,8：00——22：00
新密市,50100,中餐厅,花千代秘制烤鱼(新密旗舰店),万博豪苑东2门旁,113.365865,34.538203,0371-56798555,8：00——22：00
新密市,50100,中餐厅,冷水大鱼黑土风情铁锅炖,清屏大街与诚信路口往西一百米路南,113.359091,34.53946,0371-60287788;19139895188,8：00——22：00
新密市,50100,中餐厅,农家大锅台麻辣兔(曲梁店),曲梁镇工业园区永安街001号,113.659396,34.519709,0371-55696309,8：00——22：00
新密市,50100,中餐厅,豫品轩烩面刘寨店,刘寨镇南街中段,113.545052,34.49152,15136259365,8：00——22：00
新密市,50100,中餐厅,山上人家(美景世家店),屏阳路中段槐东北街14号,113.387475,34.54658,15936262805,8：00——22：00
新密市,50100,中餐厅,龙继斑鱼庄(东城半岛店),溱水路东段东城半岛丽江龙继斑鱼庄S16商铺,113.410877,34.541881,0371-63171666,8：00——22：00
新密市,50100,中餐厅,大海碗老烩面,刘寨镇市场监督管理所对面,113.544077,34.492954,15093062981,8：00——22：00
新密市,50100,中餐厅,姐弟俩土豆粉(郑州新密市中强光年城市广场店),中强光年负一楼7003,113.36155,34.537011,15238395777,8：00——22：00
新密市,50100,中餐厅,孙记烫菜馆(新密店),西大街与气象街交叉口西20米路北,113.376199,34.53671,13526624123;18039288234,8：00——22：00
新密市,50100,中餐厅,赵坡干煸炒鸡(赵坡总店),郑州德法纸业有限公司南侧180米,113.427713,34.528629,15038338611,8：00——22：00
新密市,50100,中餐厅,金龙喜宴酒店,曲梁产业集聚区祥商业广场A1楼第一、二层,113.648066,34.523144,0371-55605698;15093388855,8：00——22：00
新密市,50100,中餐厅,旨有鱼(新华路),新华路路北,113.406163,34.525937,0371-63201838,8：00——22：00
新密市,50100,中餐厅,牧牛度·川渝冒肚(新密光年店),青屏街街道办事处西大街与大鸿路交叉口光年4楼4005B商铺,113.361055,34.53725,18239913505,8：00——22：00
新密市,50100,中餐厅,京绣川麻辣香锅,大鸿路与晴岚街交叉口西南100米,113.361504,34.537255,15188389275,8：00——22：00
新密市,50100,中餐厅,海棠小厨,米村镇柿树湾村观山怀翠石南,113.299483,34.573398,16696161123,8：00——22：00
新密市,50100,中餐厅,九豫香爆炒大盘鸡,锦荣衣天下西门西南60米,113.652407,34.519674,19103826178,8：00——22：00
新密市,50100,中餐厅,醉仙楼餐厅(中兴融园店),青屏大街与平安路交叉口东南角,113.357434,34.539368,15617712789,8：00——22：00
新密市,50100,中餐厅,一品德(平安路分店),平安南路郑煤小区26号,113.357429,34.530921,0371-55609369;18614954286,8：00——22：00
新密市,50100,中餐厅,延超家常菜,周甘路与观老路交叉口南140米,113.552971,34.448355,0371-63115575;18768877097,8：00——22：00
新密市,50100,中餐厅,花间酒音乐餐吧,西大街296号,113.364681,34.536722,17539550001,8：00——22：00
新密市,50100,中餐厅,赵坡干煸炒鸡货场店,货场街过限高向南10米路西,113.402128,34.527612,13526592225,8：00——22：00
新密市,50100,中餐厅,豫碗香老烩面,曲梁衣天下,113.65725,34.523532,0371-60311973;13298139805,8：00——22：00
新密市,50100,中餐厅,杨家饭店,曲梁镇尚庄村昶博路,113.608688,34.473784,13213113210,8：00——22：00
新密市,50100,中餐厅,信阳大盆菜矿区分店,振兴路36号西侧,113.406671,34.513348,15638400056,8：00——22：00
新密市,50100,中餐厅,信阳大盆菜(东郡一品店),东大街惠沟村31号东郡一品,113.410848,34.536177,15638857918,8：00——22：00
新密市,50100,中餐厅,椒小杜酸菜鱼(碧桂园店),西大街办事处政通路北段碧桂园西门15栋底商103房,113.352344,34.544814,13733163804,8：00——22：00
新密市,50100,中餐厅,玉兰私房川菜馆(刘寨店),刘寨刘凤云诊所西侧220米,113.545001,34.490405,13323839386;18236438723,8：00——22：00
新密市,50100,中餐厅,顺和饭店(周甘路店),冯晓东诊所东侧,113.415774,34.479266,13526770368;13592578129,8：00——22：00
新密市,50100,中餐厅,德喜楼,米村镇镇区大道7组,113.29341,34.550409,0371-56731567,8：00——22：00
新密市,50100,中餐厅,武胖子烧烤涮牛肚,溱水路与长乐路交叉口往东100米路南,113.367711,34.541934,13633869823;18736052568,8：00——22：00
新密市,50100,中餐厅,苗师兄功夫炒鸡(新密店),青屏街道办事处中强光年时代广场4楼4009,113.36151,34.537218,13783135314,8：00——22：00
新密市,50100,中餐厅,老四厂烩面鲜炒鸡,曲梁镇工业园区大学路与地安街交叉口,113.646634,34.520586,15617522502,8：00——22：00
新密市,50100,中餐厅,周家老号,青屏办事处大鸿路福海花园5号楼,113.362578,34.540133,18538937639,8：00——22：00
新密市,50100,中餐厅,朱熙熙三不炒(新密超化店),超化镇园林路申沟社区5号门店,113.437893,34.439625,13298315768,8：00——22：00
新密市,50100,中餐厅,新密市岳村镇蓝天小厨,新密市岳村镇乔沟村乔西组169号,113.472373,34.551069,13213092000;15637154345,8：00——22：00
新密市,50100,中餐厅,天府酒家(岳村镇酒家),岳村镇桥沟村桥沟街,113.473082,34.549609,13838288658,8：00——22：00
新密市,50100,中餐厅,福瑞德大酒店,平陌镇平陌中心小学北侧约100米,113.311733,34.453942,0371-63172333,8：00——22：00
新密市,50100,中餐厅,大庄园食府,321省道南100米,113.503383,34.527362,0371-86577700;13838036111;18736062808,8：00——22：00
新密市,50100,中餐厅,乡村大盘鸡(新密青屏大街店),青屏大街873号,113.360841,34.539404,17838197309,8：00——22：00
新密市,50100,中餐厅,豫味家宴,老寨四组,113.553045,34.453265,0371-85078888;17752517800,8：00——22：00
新密市,50100,中餐厅,豫味甲宴·金汤甲鱼(新密碧桂园店),溱水路政通路交叉口往东50米路北,113.35292,34.543314,0371-55206622,8：00——22：00
新密市,50100,中餐厅,尖山家常菜(书贞分店),鑫苑花园北门西90米,113.357894,34.536026,18738102516,8：00——22：00
新密市,50100,中餐厅,吴记李湾烧烤(人民饭店),顺意路转盘东700米,113.293553,34.550237,0371-69211678;13253509066,8：00——22：00
新密市,50100,中餐厅,喜嬢老火锅(喜娘老火锅新密店),新密喜嬢老火锅,113.365863,34.538109,16592850123,8：00——22：00
新密市,50100,中餐厅,海记特色美味苑,东大街与密州大道交叉口向西150米路北,113.404571,34.536993,15890666653;15890666675,8：00——22：00
新密市,50100,中餐厅,桃花源烩面(荣域福湾店),未来大道与西大街交叉口向北200米路东,113.338213,34.53718,18638778567,8：00——22：00
新密市,50100,中餐厅,白记清真食府,下牛村溱洧大街与高速路口向西150米路北,113.600362,34.514489,13503851682;13783427814,8：00——22：00
新密市,50100,中餐厅,春阳饭庄,X025尖山风景区管委会隔壁,113.249024,34.603382,18695895693,8：00——22：00
新密市,50100,中餐厅,囍聚串烧酒屋,栖霞路459号,113.350698,34.532514,15333715333,8：00——22：00
新密市,50100,中餐厅,佰顺家宴,米村镇朱家庵村慎家沟,113.243946,34.560634,15038012128,8：00——22：00
新密市,50100,中餐厅,柒吃吃麻辣猪蹄火锅鸡二店,青屏办事处祥云街232号,113.363126,34.534313,15333830016,8：00——22：00
新密市,50100,中餐厅,巧巧饭店(新华医院西),嵩山大道东段瑞居小区56号,113.405384,34.532655,13592631694;13598020903,8：00——22：00
新密市,50100,中餐厅,楚味轩(西城国际店),未来大道885号,113.337285,34.541912,17837188111,8：00——22：00
新密市,50100,中餐厅,桂园农家,刘寨镇张庄村,113.568775,34.466598,15038256976,8：00——22：00
新密市,50100,中餐厅,咱家小院,033乡道附近,113.352435,34.591963,13213033560,8：00——22：00
新密市,50100,中餐厅,湘遇小城·长沙下饭菜,西大街367号,113.359836,34.535857,18638177701,8：00——22：00
新密市,50100,中餐厅,新密市清鲜信阳大盆菜(大鸿路店),青屏街街道大鸿路145号,113.362438,34.534315,18638232803,8：00——22：00
新密市,50100,中餐厅,大口吃肉市井羊肉馆,曲梁镇工业园区平安街与康宁街交叉口向北10米路西大口吃肉市井羊肉馆,113.656788,34.522045,15539933586,8：00——22：00
新密市,50100,中餐厅,尖山家常菜总店(府西街店),府西街香福吉对面,113.389889,34.541808,13523082501,8：00——22：00
新密市,50100,中餐厅,致和居饭店,大隗镇大隗村世纪联华超市北隔壁,113.496823,34.439059,18595805332,8：00——22：00
新密市,50100,中餐厅,宣饱鲜鸡腿大盘鸡,溱水路与府西街交叉口东南角227号,113.390482,34.541937,19139776618,8：00——22：00
新密市,50100,中餐厅,喜洋洋饭店,城关镇西瓦店,113.335797,34.50146,0371-63105086,8：00——22：00
新密市,50100,中餐厅,潮汕荟,青屏街道办事处中强光年4楼4007,113.361222,34.536868,0371-69875999,8：00——22：00
新密市,50100,中餐厅,地锅年代(新密店),溱水路中段(文化馆对面),113.387,34.541968,0371-61033111;17071800546,8：00——22：00
新密市,50100,中餐厅,高记烩面,曲梁镇下牛街,113.599156,34.514286,15838011402,8：00——22：00
新密市,50100,中餐厅,喜德源(惠安家园店),惠安家园西门旁,113.409793,34.530959,13939037649;15093081345,8：00——22：00
新密市,50100,中餐厅,007大盘鸡私房菜,产业集聚区锦荣衣天下E16号,113.656733,34.521837,15378763930,8：00——22：00
新密市,50100,中餐厅,三道杠烤吧(开阳路店),开阳路三道杠烤吧,113.379582,34.538676,15939008007,8：00——22：00
新密市,50100,中餐厅,品意德北京烤鸭新密店,青屏大街267号,113.387941,34.539135,13383860180,8：00——22：00
新密市,50100,中餐厅,地锅时代饭店,刘寨镇宋寨村,113.544361,34.498843,13938270228,8：00——22：00
新密市,50100,中餐厅,正宗周口邓城叶氏猪蹄(衣天下店),曲梁服装城工信大道与平安街交叉口西180米,113.658781,34.521543,13333826835,8：00——22：00
新密市,50101,综合酒楼,园林春酒楼,南环路石油公司向西10米路北,113.398739,34.517452,0371-69788666,8：00——22：00
新密市,50101,综合酒楼,夏华酒楼,新化路西侧,113.401114,34.49964,13838515827,8：00——22：00
新密市,50101,综合酒楼,功夫怪兽·烧烤(新密店),溱水路小学西100米路北,113.367941,34.542481,15037101681,8：00——22：00
新密市,50101,综合酒楼,鲜味饺子馆(大鸿城壹号禧园店),诚信路与祥云街交叉口向西30米路南,113.359268,34.533844,18838052026,8：00——22：00
新密市,50101,综合酒楼,梧桐烧烤,新华路与交叉口向西50米,113.376533,34.525631,13523504567;15378729993,8：00——22：00
新密市,50101,综合酒楼,黄鑫源羊肉馆,文峰南路69号,113.381699,34.534368,0371-66016588;18236776167,8：00——22：00
新密市,50101,综合酒楼,桃花源烩面,乐园金融商务楼商铺107,113.412267,34.540962,0371-58565666;18638778567,8：00——22：00
新密市,50101,综合酒楼,小正兴饭店,017乡道与036乡道交叉口东80米,113.520836,34.454538,18736002916,8：00——22：00
新密市,50101,综合酒楼,夜猫烤吧,曲梁镇锦荣衣天下E区-115,113.656804,34.522823,15138659996,8：00——22：00
新密市,50101,综合酒楼,香雅阁饭店,巩楼超限站向东100米,113.441838,34.511543,13838533022,8：00——22：00
新密市,50101,综合酒楼,老陕西米皮店(王观路店),人社综合服务(新密市来集镇便民服务中心)西北侧70米,113.461316,34.487361,13700843079,8：00——22：00
新密市,50101,综合酒楼,华沟农庄菜,中磊石油加油站西侧100米,113.514962,34.588787,15290866072;15515578868,8：00——22：00
新密市,50101,综合酒楼,虎记饺子馆,白寨镇白寨村,113.526567,34.589693,18538032108,8：00——22：00
新密市,50101,综合酒楼,五星万里香美食苑,021乡道南50米,113.517255,34.54811,15039082712,8：00——22：00
新密市,50101,综合酒楼,胡轶麻辣烫酸菜鱼(大隗餐厅),大隗镇南湾车站万家超市西20米路北,113.497029,34.443777,15012835006,8：00——22：00
新密市,50101,综合酒楼,手工捞面饺子馆,大隗镇行政路80号,113.498616,34.437954,15093161325,8：00——22：00
新密市,50101,综合酒楼,如意饭店,刘寨镇第二中心小学东南侧130米,113.55356,34.45974,13592414785,8：00——22：00
新密市,50101,综合酒楼,郑州市一棵墅餐饮管理有限公司,刘寨镇银基大道竹园沟大桥西,113.579827,34.493685,13733179500,8：00——22：00
新密市,50101,综合酒楼,毛记新疆炒米粉(园区店),平安街中段路西B栋6号,113.646628,34.521157,13598060286;13838201716,8：00——22：00
新密市,50101,综合酒楼,千里香馄饨(育才街),东山口育才街交叉口,113.38871,34.544567,17734797413,8：00——22：00
新密市,50101,综合酒楼,金羽燕莊,青屏办事处溱水路158号,113.394072,34.542298,15093076567,8：00——22：00
新密市,50101,综合酒楼,张亮纯手工鲜饺,万客隆后东口304-9,113.393861,34.537084,15038223999,8：00——22：00
新密市,50101,综合酒楼,江涛美食苑,苟堂镇苟堂街泽河路,113.498803,34.396492,15138907295,8：00——22：00
新密市,50101,综合酒楼,振兴大酒店,近郊三岔口村,113.468141,34.607667,0371-69915183,8：00——22：00
新密市,50101,综合酒楼,金源小厨,富民路与开阳路交叉口西240米,113.373559,34.562369,18638501902,8：00——22：00
新密市,50101,综合酒楼,孙家烧烤,城关镇幼儿园斜对面,113.363054,34.513659,18135787666,8：00——22：00
新密市,50101,综合酒楼,老胖海鲜烧烤,桥头夜市老胖海鲜烧烤,113.400893,34.537497,13526424966,8：00——22：00
新密市,50101,综合酒楼,国亭夜市烧烤,牛店镇打虎亭汉墓斜对面,113.292902,34.513957,13939027891,8：00——22：00
