区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
中原区,50100,中餐厅,食欲老院子民间菜(瑞达路店),瑞达路86号院(冬青街地铁站C口步行250米),113.568137,34.803964,18037332219,8：00——22：00
中原区,50100,中餐厅,解家河南菜(农业路店),农业路101号(与桐柏路交叉口),113.619591,34.775525,0371-67548000,8：00——22：00
中原区,50100,中餐厅,金椒鱼火锅店,桐柏路与市场街东50米路北,113.614272,34.754572,18436957686;19837176878,8：00——22：00
中原区,50100,中餐厅,胡庆一重庆火锅(冉屯路店),冉屯东路煤仓北街交叉口向北60米路东,113.611161,34.774957,0371-66567599,8：00——22：00
中原区,50100,中餐厅,久年记原汤烩面(石楠路店),金兰西景苑东门南50米,113.551327,34.808545,0371-68051999;16650111086,8：00——22：00
中原区,50100,中餐厅,山海盟全球美食博览(锦艺城购物中心B区店),棉纺西路23号锦艺城购物中心B区3F层,113.609824,34.76216,0371-68771888,8：00——22：00
中原区,50100,中餐厅,南泥湾,桐柏南路与淮河路交叉口往北200路东,113.613894,34.730619,0371-86561010;0371-86561818,8：00——22：00
中原区,50100,中餐厅,须水邓记叫化鸡(锦尚苑店),中原西路与西三环交叉口500米路南阳光花苑30号楼一二三层,113.576521,34.746565,0371-87787888;16638099845,8：00——22：00
中原区,50100,中餐厅,粗粮小厨(梧桐街店),梧桐街与雪松路西南角,113.555156,34.793771,0371-55296988;18135698992,8：00——22：00
中原区,50100,中餐厅,阿五黄河大鲤鱼(正弘汇店),科学大道与瑞达路交汇处正弘汇7层,113.567176,34.809059,0371-63222555,8：00——22：00
中原区,50100,中餐厅,瓦舍茶馆(伊河路店),伊河路与嵩山路交叉口向西300米路北,113.622584,34.742864,0371-55550075;18539262305,8：00——22：00
中原区,50100,中餐厅,朱记滇味坊煳辣鱼,淮河路12号院(淮河路小学斜对面),113.616322,34.729033,18137103567,8：00——22：00
中原区,50100,中餐厅,竹西河畔(华山路店),华山路153号,113.599302,34.741912,0371-66997788;15690882855;15690882881,8：00——22：00
中原区,50100,中餐厅,豫满楼(建设西路店),华山路与建设西路交叉口东北角悦际酒店1楼,113.599879,34.757971,0371-88888019,8：00——22：00
中原区,50100,中餐厅,幸福港湾生态园,嵩山北路299-9号,113.629878,34.771394,13353804798;13393704056,8：00——22：00
中原区,50100,中餐厅,罗有财烙馍村,淮河西路与昆仑路交叉口西北角,113.594233,34.729118,0371-66601666,8：00——22：00
中原区,50100,中餐厅,瓦舍茶馆(桐柏路店),桐柏路与建设西路交叉口西北角50米,113.613241,34.756624,0371-67680660;15890662043,8：00——22：00
中原区,50100,中餐厅,解家河南菜(瑞达路店),瑞达路与宏兴街交叉口路西路口西南角,113.574353,34.790353,0371-86628111,8：00——22：00
中原区,50100,中餐厅,汕之味潮州菜(瑞达路店),瑞达路68号5号光华大酒店东侧,113.567982,34.798875,13393705558;15538163839,8：00——22：00
中原区,50100,中餐厅,老院子荆芥疙瘩汤(朗悦公园茂店),公园茂一号馆三楼东北角,113.554666,34.818667,17320151838,8：00——22：00
中原区,50100,中餐厅,穆彦华逍遥镇胡辣汤(岗坡路总店),秦岭路街道秦岭路岗坡路菜市场对面,113.602714,34.75238,13083713040;13949145578,8：00——22：00
中原区,50100,中餐厅,金元甲甲鱼馆(公园茂店),中原区高新区金菊街丁楼南门二楼金元甲,113.548232,34.822534,15637132288,8：00——22：00
中原区,50100,中餐厅,叫重重重庆江湖菜(公园里店),国槐街朗悦悦都汇5B号楼一楼附12号,113.553337,34.810767,17337138118,8：00——22：00
中原区,50100,中餐厅,西贝(郑州探十里店),陇海西路338号探十里升龙金中环财富中心店F3层,113.614662,34.734989,19059587103,8：00——22：00
中原区,50100,中餐厅,黑土风情铁锅炖(建设路店),建设路秦路交叉口南100米路西,113.603179,34.756388,15617729697,8：00——22：00
中原区,50100,中餐厅,三厂烩羊肉(五龙口总店),五龙口南路盛世港湾17号楼附1-2号,113.608864,34.785471,15515832333,8：00——22：00
中原区,50100,中餐厅,杨掌柜辣椒炒肉(银屏路店),迎春路与银屏路交叉口东北角,113.561107,34.819739,0371-85510301,8：00——22：00
中原区,50100,中餐厅,功夫怪兽·烧烤(121文创园磨街店),华山路121号(二砂地铁站A3口步行410米),113.598223,34.745542,13137121510,8：00——22：00
中原区,50100,中餐厅,葭荷·粗粮小厨(华山路店),华山路130-2号,113.599468,34.737521,0371-65050722;15890609282,8：00——22：00
中原区,50100,中餐厅,绿茶餐厅(郑州中原万达店),中原中路171号中原万达广场3楼,113.601128,34.74639,0371-60282668,8：00——22：00
中原区,50100,中餐厅,阿勇金汤甲鱼(工人路店),中原农科楼西门旁,113.620955,34.728282,0371-88982888;0371-88983888;17398965526,8：00——22：00
中原区,50100,中餐厅,阿甘小馆(陇海路店),陇海西路55号院6号楼一层,113.623002,34.736601,0371-60923383;13373926996,8：00——22：00
中原区,50100,中餐厅,老李家炒鸡面馆(中原万达店),华山路156号靠近中国银行,113.599998,34.744516,13939046765;17839911289,8：00——22：00
中原区,50100,中餐厅,羊蝎子老店(郑州总店),梧桐街道办事处冬青街与春藤路交叉口西北角50米,113.54578,34.801659,13343865618;19137185168,8：00——22：00
中原区,50100,中餐厅,云晓仙腊味汤煲(公园里店),国槐街南石楠路西朗悦公园里B栋2层B2003-B2004号铺,113.549607,34.80997,13083604933,8：00——22：00
中原区,50100,中餐厅,唐河王记·宛宴十三味(郑州大学店),科学大道92号,113.546753,34.809746,0371-67822999,8：00——22：00
中原区,50100,中餐厅,西郊竹园甲鱼面(月季公园店),黄河路与嵩山北路东北角,113.631364,34.767543,0371-67516789,8：00——22：00
中原区,50100,中餐厅,稻咱家(电厂路华强广场店),电厂路46号华强广场8栋1层附5号,113.603554,34.789302,0371-88916628;17303861699,8：00——22：00
中原区,50100,中餐厅,银杏树海鲜餐厅(桐柏路店),桐柏南路桐柏路40号,113.61387,34.743476,0371-60951655,8：00——22：00
中原区,50100,中餐厅,米村拌饭(中原万达店),中原中路171号中原万达广场室内步行街3层3011号商铺,113.600642,34.746168,17638278759,8：00——22：00
中原区,50100,中餐厅,解家河南菜(华山路店),华山路178-25(中原路与交叉口向南20米),113.599355,34.74683,0371-87512999,8：00——22：00
中原区,50100,中餐厅,兰湘子.湘菜小炒(郑州中原万达广场店),中原中路171号万达广场室内步行街3层,113.6021,34.746407,0371-63430806,8：00——22：00
中原区,50100,中餐厅,葛记焖饼(桐柏路店),桐柏路淮河路交叉口向南200米路西,113.613331,34.725311,0371-60331676,8：00——22：00
中原区,50100,中餐厅,胖娃川菜馆(文化宫路总店),中原中路31-1号中原路文化宫路东北角,113.61699,34.747811,18239992556,8：00——22：00
中原区,50100,中餐厅,茶语信阳宴,林山寨街道工人路83号院,113.620683,34.751295,0371-67003999;18595717881,8：00——22：00
中原区,50100,中餐厅,知青老食堂(冉屯路店),煤仓北街33号楼7号商铺,113.61113,34.774417,15893652858,8：00——22：00
中原区,50100,中餐厅,眉山小馆(华强城市广场小区2期店),电厂路46号华强城市广场2期,113.603745,34.789904,0371-55397796;17752512378;18624937797,8：00——22：00
中原区,50100,中餐厅,湘土情菜馆(仟禧·金泉国际店)工人路店,汝河路街道工人路349号群房1-2层3号,113.621095,34.722461,15617785387,8：00——22：00
中原区,50100,中餐厅,围炉铜瓢牛肉(桐柏路店),桐柏南路与伊河路交叉口东北80米,113.613916,34.74331,0371-67915588;0371-67915599,8：00——22：00
中原区,50100,中餐厅,东方老醋鱼(建设路店),建设路西三环地铁B1口向东100米,113.589003,34.759771,18603831322,8：00——22：00
中原区,50100,中餐厅,厨到粗粮小厨(百花路店),百花路37号,113.624257,34.750869,16696116696,8：00——22：00
中原区,50100,中餐厅,锅大侠市集火锅(新悦荟店),长椿路与红桦街交汇处新悦荟购物中心4层422-423号商铺,113.540946,34.831519,0371-53363336;15151636925,8：00——22：00
中原区,50100,中餐厅,九味川香麻婆豆腐(秦岭路店),秦岭路与棉纺路交叉口向南五十米路东,113.603676,34.761525,15729399705,8：00——22：00
中原区,50100,中餐厅,小胡同前门涮肉(瑞达路店),郑州市高新区化工路与瑞达路交叉口向北300米路西,113.579206,34.784469,0371-66766706,8：00——22：00
中原区,50100,中餐厅,岚火锅,中原西路街道华山路121号,113.599142,34.744766,0371-65096006,8：00——22：00
中原区,50100,中餐厅,赵福记·烙馍小馆,华山路颖河路向南100米路西,113.599475,34.739117,18037168586,8：00——22：00
中原区,50100,中餐厅,兰湘子.湘菜小炒(锦艺城购物中心B区店),棉纺西路36号郑州锦艺城购物中心B区3F层,113.610099,34.762087,0371-86136166,8：00——22：00
中原区,50100,中餐厅,萍姐火锅·公路夜市(高新店),长椿路莲花街交叉口东南角翰林火星一号1楼,113.543366,34.825259,0371-69179999,8：00——22：00
中原区,50100,中餐厅,野樱桃贵州菜(磨街店),中原区蘑街B区2号楼1楼,113.5981,34.744213,18538177266,8：00——22：00
中原区,50100,中餐厅,岛岛归来台湾私房菜,华山路121号,113.598934,34.745842,15617688944,8：00——22：00
中原区,50100,中餐厅,小城外品质民间菜(工人路店),工人路351号南溪瑶台西区,113.620623,34.721138,0371-86615859,8：00——22：00
中原区,50100,中餐厅,超姐·咱家小院(文绣路店),文绣路与河清路交叉口,113.558881,34.75307,0371-67829555;0371-67829666;0371-67829777,8：00——22：00
中原区,50100,中餐厅,东来顺(汝河路店),汝河路85-4号(与工人路交汇处)东来顺店路,113.619896,34.732292,0371-55503366;15649118826,8：00——22：00
中原区,50100,中餐厅,廣順興(郑州华强广场店),电厂路与东风西路交叉口向南50米路西,113.60372,34.789789,0371-60333777,8：00——22：00
中原区,50100,中餐厅,胖娃川菜馆(前进路店),前进路26号院(前进路市场街交叉口向南50米路东),113.609507,34.753613,0371-61310161;15838187339;18738151706,8：00——22：00
中原区,50100,中餐厅,须水邓记叫化鸡(宴恒苑店),建设西路与西四环交叉口向北800米路西元通大厦一二三层,113.527776,34.767878,0371-67819866,8：00——22：00
中原区,50100,中餐厅,食欲老院子泥炉涮肚(磨街文创园店),华山路121号磨街文创园内,113.599201,34.744262,16696112266,8：00——22：00
中原区,50100,中餐厅,喜家德虾仁水饺(锦艺城店),棉纺西路锦艺城购物中心B区三楼,113.610375,34.762129,19937538978,8：00——22：00
中原区,50100,中餐厅,豫锦·宴宾楼白记烩面馆,玉华路与金轩路交叉口西南60米,113.531206,34.736759,0371-86011115,8：00——22：00
中原区,50100,中餐厅,舒来喜鱼锅(伊河路店),伊河路42号,113.614829,34.742819,0371-67439888;18703979521,8：00——22：00
中原区,50100,中餐厅,合记(伏牛路店),伏牛路70号(伏牛路与伊河路交叉口南100米路东),113.607084,34.742149,0371-67510789;0371-67516698;13949056568,8：00——22：00
中原区,50100,中餐厅,泮金大塘(金梭路店),冬青街23号(冬青街地铁站C口步行410米),113.564378,34.801761,0371-55200279;19137166318,8：00——22：00
中原区,50100,中餐厅,熊喵来了火锅(郑州中原万达店),万达广场3楼,113.601546,34.746424,15003712177,8：00——22：00
中原区,50100,中餐厅,岩哥土鲫鱼(公园里店),国槐街与石楠路交叉口向西200米路南,113.549651,34.810602,15324747419,8：00——22：00
中原区,50100,中餐厅,姐弟俩土豆粉(郑州中原万达金街店),大学路与航海路中原万达1-2层120-121号,113.600514,34.746533,18137187728,8：00——22：00
中原区,50100,中餐厅,西湖庄园·莫山小馆(百花店),豫欣公司生活小区东1门旁,113.624289,34.753642,0371-55688807;15238043710,8：00——22：00
中原区,50100,中餐厅,绿茶餐厅(郑州锦艺城店),"棉纺西路40号,锦艺城购物中心C区C4-10",113.60536,34.763227,0371-55656260,8：00——22：00
中原区,50100,中餐厅,宝正臻天津包子店(秦岭路店),九龙城龙栖尚都西门北100米,113.600912,34.773568,0371-63367926,8：00——22：00
中原区,50100,中餐厅,肖大同.信阳菜(郑州大学店),科学大道与石楠路交叉口路北全季酒店向西100米,113.549601,34.808371,0371-69997999;0371-69998999;16603717000,8：00——22：00
中原区,50100,中餐厅,石羊寺大锅菜(华山路新店),颍河路华山路向南50米路西,113.599475,34.739166,15837118120,8：00——22：00
中原区,50100,中餐厅,龙太极火锅(高新店),高新技术产业开发区金菊街16号35幢1-2层附37号,113.551749,34.824527,0371-66235588;15838268433,8：00——22：00
中原区,50100,中餐厅,虎丫炒鸡(河南郑州高新公园茂店),中原区高新区迎春街与雪松路西南角朗悦公园茂1号馆3楼B3014号商铺,113.554799,34.818373,15838136833,8：00——22：00
中原区,50100,中餐厅,红灯笼川菜馆(伏牛路139号院店),伏牛路139号附5号,113.606779,34.746877,0371-68503619;13643842818,8：00——22：00
中原区,50100,中餐厅,美林半闲斋羊肉铺(桐柏路店),升龙御玺东门旁(陇海西路地铁站B口步行400米),113.613267,34.733509,0371-58585388,8：00——22：00
中原区,50100,中餐厅,小菜园新徽菜(郑州中原万达店),三官庙街道中原万达广场3F影城楼下,113.600587,34.746801,18761617395,8：00——22：00
中原区,50100,中餐厅,春平湖南土菜馆,郑州市高新区石楠路103-20,113.55147,34.826563,13213213008,8：00——22：00
中原区,50100,中餐厅,溢香苑小酥肉瓦罐(南溪瑶台店),工人路351号4号楼5号商铺,113.620602,34.721342,0371-55151665,8：00——22：00
中原区,50100,中餐厅,小菜园新徽菜(郑州中原探十里店),陇海西路探十里338号L302号三楼小菜园,113.614573,34.735294,0371-63316539,8：00——22：00
中原区,50100,中餐厅,泮金大塘老佛山干蒸排骨,枫杨街道朗悦公园茂1号馆1F,113.55524,34.818771,0371-53378819,8：00——22：00
中原区,50100,中餐厅,山间晓厨·爆炒下饭菜(探十里店),陇海西路338号探十里升龙金中环财富中心店F4层,113.6149,34.735393,16696201961,8：00——22：00
中原区,50100,中餐厅,曼玉小馆(正弘汇店),科学大道正弘汇7楼(银屏路地铁站D口步行360米),113.565303,34.808991,0371-53625991,8：00——22：00
中原区,50100,中餐厅,怀生记小馆(易生活店),枫杨街道银杏路6号高新·锦绣苑,113.560611,34.821412,0371-89952299,8：00——22：00
中原区,50100,中餐厅,虎丫炒鸡(河南郑州中原万达店),中原中路万达广场(中原店)3楼3016号商铺,113.601003,34.746108,15838105871,8：00——22：00
中原区,50100,中餐厅,阿润打边炉(中原万达店),华山路与二砂北路交叉口向西30米阿润打边炉,113.599015,34.745477,17516181099,8：00——22：00
中原区,50100,中餐厅,阿平小馆(中原万达店),中原西路街道中原万达步行街3号门A20商铺(蓝塔左边),113.600723,34.745956,0371-63221329,8：00——22：00
中原区,50100,中餐厅,状元甲 (秦岭路店),秦岭路颖河路交叉口东南角临街门面2-2B号,113.603702,34.739815,19339912770,8：00——22：00
中原区,50100,中餐厅,(高新区)味知苑烤鸭,莲花街与雪松路交叉口向东50,113.559282,34.826364,0371-66325555;0371-67115555,8：00——22：00
中原区,50100,中餐厅,虎丫炒鸡(河南郑州高新万科店),中原区高新区科学大道南红叶路89号高新万科广场4楼3243商铺,113.525201,34.806107,15093580904,8：00——22：00
中原区,50100,中餐厅,长生树餐厅,秦岭路62号,113.603151,34.749233,15516914599,8：00——22：00
中原区,50100,中餐厅,臻德锦(优选海河鲜.细烹家常菜),河阳路与翠柏路交叉口西200米,113.485207,34.818825,16696186368,8：00——22：00
中原区,50100,中餐厅,兰湘子.湘菜小炒(升龙金中环财富中心探十里店),航海西路街道陇海西路338号T10探十里购物中心3楼L332号铺位,113.614332,34.735176,15688129988,8：00——22：00
中原区,50100,中餐厅,额娘春饼·烤鸭(锦艺城店),棉纺西路23号锦艺城购物中心B区B3层,113.61006,34.762062,0371-61777113,8：00——22：00
中原区,50100,中餐厅,叫重重重庆江湖菜(磨街店),华山路二砂文化创意园,113.598571,34.745468,19339968118,8：00——22：00
中原区,50100,中餐厅,虎丫炒鸡(河南郑州高新正弘汇店),中原区高新区瑞达路138号正弘汇商业中心6楼606号,113.56473,34.809628,19930645047,8：00——22：00
中原区,50100,中餐厅,莫山宴·莫山小馆品牌店(陇海店),陇海快速路出口与陇海西路交叉口东140米,113.616175,34.73666,0371-55090606,8：00——22：00
中原区,50100,中餐厅,五世名厨豫菜馆(秦岭路店),聚龙花园东门旁,113.603037,34.721948,0371-66310888;13403716221,8：00——22：00
中原区,50100,中餐厅,米喜鱼·烤活鱼(高新万达店),科学大道高新万达广场4楼,113.582354,34.808928,13663820841,8：00——22：00
中原区,50100,中餐厅,易德元小馆子(前进路店),前进路22号院4排1层4号,113.609288,34.751751,15138689116,8：00——22：00
中原区,50100,中餐厅,莫山宴,,113.528937,34.777503,19137131808,8：00——22：00
中原区,50100,中餐厅,半天妖烤鱼(高新万科广场店),科学大道红叶路交叉口万科广场4楼中庭28-29号,113.524938,34.806209,0371-63718211;15286816849;15937353489,8：00——22：00
中原区,50100,中餐厅,钰锦园饭店(和昌澜景店),和昌澜景东门旁南约80米处,113.590991,34.730278,13937115829,8：00——22：00
中原区,50100,中餐厅,醉巴鲜烤鱼(工大东门店),雪松路与百桦街交叉口南东史马村C区商铺87号,113.55773,34.829372,18638201611,8：00——22：00
中原区,50100,中餐厅,橘子餐厅(正弘汇店),科学大道与瑞达路交叉口西北角正弘汇,113.56603,34.80922,0371-55035445,8：00——22：00
中原区,50100,中餐厅,山缓缓火锅(郑州正弘汇店),瑞达路138号正弘汇商业中心6楼L601号,113.566383,34.808933,18595865511,8：00——22：00
中原区,50100,中餐厅,米村拌饭(郑州公园茂店),迎春街与雪松路交汇处西北角公园茂1号馆-3层B3017号商铺,113.554675,34.818475,13436642628,8：00——22：00
中原区,50100,中餐厅,福状元(工人店),工人路178-1号,113.621093,34.736909,0371-68660226,8：00——22：00
中原区,50100,中餐厅,京都老蔡记(伊河路店),工人路伊河路交叉口西150米路北,113.619044,34.742771,15378715938,8：00——22：00
中原区,50100,中餐厅,啫三千·家宴啫啫煲(探十里店),探十里4楼(陇海西路地铁站A口步行360米),113.615121,34.735147,0371-58586687,8：00——22：00
中原区,50100,中餐厅,和喜来绿豆酸浆火锅(秦岭路店),六合幸福门北1门南100米,113.603069,34.760376,19137635577,8：00——22：00
中原区,50100,中餐厅,米喜鱼·烤活鱼(正弘汇店),中原区高新区瑞达路138号正弘汇商业中心7层L720,113.565562,34.809308,19339956622,8：00——22：00
中原区,50100,中餐厅,合记(文化宫路店),文化宫路18-1号(陇海西路地铁站A口步行340米),113.617017,34.737316,0371-66971717;13523488566;17337175856,8：00——22：00
中原区,50100,中餐厅,华豫川酒家(锦艺城店),棉纺西路36号2号楼C区4层0809,113.605843,34.763118,0371-66991984,8：00——22：00
中原区,50100,中餐厅,好彩猪肚鸡火锅(公园茂店),高新区朗悦公园茂1号馆1层B1021,113.554447,34.817577,0371-55969943;17334886477,8：00——22：00
中原区,50100,中餐厅,啫三千(正弘汇店),郑州正弘汇,113.566757,34.809287,17734824342,8：00——22：00
中原区,50100,中餐厅,花千代秘制烤鱼(郑州中原万达广场店),中原路万达广场金街136号,113.6003,34.745787,0371-69373228;0371-86551319;18538591706,8：00——22：00
中原区,50100,中餐厅,米村拌饭(中原探十里购物中心店),陇海路和桐柏路口探十里购物中心三楼L351号商铺,113.614647,34.735474,15344353639,8：00——22：00
中原区,50100,中餐厅,半天妖烤鱼(升龙金中环财富中心探十里店),陇海西路与桐柏路探十里购物中心三楼L339-L350,113.614573,34.735268,0371-55200163;15136807028,8：00——22：00
中原区,50100,中餐厅,米村拌饭(正弘汇店),瑞达路138号正弘汇6楼L610,113.565521,34.8092,17839822205;18638206696,8：00——22：00
中原区,50100,中餐厅,川香渔歌(风和日丽家园店),风和日丽家园东1门南230米,113.613849,34.770448,0371-55663798,8：00——22：00
中原区,50100,中餐厅,庖丁堂高新区店(威科姆大厦店),高新区莲花街5号3号楼,113.562112,34.823994,0371-68880009;18537162093,8：00——22：00
中原区,50100,中餐厅,桂秋姐锅叉子东北地锅烤肉(郑州店),保利文化广场1栋2单元附10号商铺,113.558934,34.811861,18345674567,8：00——22：00
中原区,50100,中餐厅,我的小板凳街坊火锅(棉纺西路店),棉纺西路18号西广场附112号,113.620905,34.759898,15603713861,8：00——22：00
中原区,50100,中餐厅,东来顺饭庄(王府井城市奥莱店),棉纺西路4号王府井百货F1,113.613471,34.761765,0371-86258688;13901133667,8：00——22：00
中原区,50100,中餐厅,小胡同前门涮肉(大里坊店),藤松里大里坊2楼,113.54705,34.80964,17630063007,8：00——22：00
中原区,50100,中餐厅,半天妖烤鱼(朗悦公园茂店),迎春街朗悦公园茂二号馆4层,113.55609,34.820068,0371-58573458,8：00——22：00
中原区,50100,中餐厅,YUOZUO渝作·川渝冒肚(正弘汇店),中原区高新区瑞达路138号正弘汇商业中心6层L607号商铺,113.566285,34.808914,15286843534,8：00——22：00
中原区,50100,中餐厅,绿茶餐厅(郑州高新万达店),科学大道北郁香路西高新万达广场4楼,113.582029,34.809326,0371-60100708,8：00——22：00
中原区,50100,中餐厅,杨掌柜辣椒炒肉(郑州锦艺城店),棉纺路与桐柏路交叉口向北100米路西,113.613215,34.76237,0371-85513158,8：00——22：00
中原区,50100,中餐厅,半天妖烤鱼(锦艺城购物中心B区店),棉纺路西36号锦艺城B区四层4-04商铺成龙影院斜对面,113.610013,34.762074,0371-63211019;19693832527,8：00——22：00
中原区,50100,中餐厅,虎丫炒鸡(河南郑州中原锦艺城店),棉纺西路锦艺城购物中心C区4层C4-14号,113.60588,34.763584,17339096585,8：00——22：00
中原区,50100,中餐厅,鹅娘金塘地锅(高新区店),化工路凯旋路交叉口向西450米路北百炉屯村01号,113.566025,34.781942,18638551118,8：00——22：00
中原区,50100,中餐厅,三厂烩羊肉(建设西路辅路店),三官庙街道郑上路40号院1号楼(西三环地铁站B1口旁),113.588748,34.759869,15225199929;18790298989,8：00——22：00
中原区,50100,中餐厅,醉巴鲜烤鱼(祝福红城店),药厂街碧桃路向南100米路西,113.547617,34.78793,19339913311,8：00——22：00
中原区,50100,中餐厅,九九津味馆,莲花街176号附11号,113.538208,34.827675,15515513109;18037693579,8：00——22：00
中原区,50100,中餐厅,北角秀味港式茶餐厅(锦艺城C区店),棉纺路与秦岭路交叉口东150米锦艺城C区4楼北,113.606488,34.763426,17703860076,8：00——22：00
中原区,50100,中餐厅,胖哥俩肉蟹煲(郑州正弘汇店),瑞达路138号正弘汇商业中心6层L619号,113.566342,34.808916,0371-88916969,8：00——22：00
中原区,50100,中餐厅,品意德北京烤鸭(建设路总店),建设西路56号(五一公园地铁站H口旁),113.614512,34.756061,13838273476;17729720829,8：00——22：00
中原区,50100,中餐厅,68号郑川味道(总部企业基地店),总部企业基地3期西北1门旁,113.563722,34.821563,13783535673,8：00——22：00
中原区,50100,中餐厅,邵记宏锦信阳菜· 土菜馆(高新莲花街店),雪松路莲花街交叉口东南角莲花街南辅路进50米11-8号楼,113.558312,34.826458,18037195898,8：00——22：00
中原区,50100,中餐厅,靓灶小馆.招牌酱椒丹江鱼.烙馍菜(谦祥·万和城A区店),长椿路108-11幢附-15谦祥万和城,113.541175,34.833705,15617199930,8：00——22：00
中原区,50100,中餐厅,曼玉餐厅,中原中路171号万达广场三层,113.602542,34.746257,0371-55195665;19139971313,8：00——22：00
中原区,50100,中餐厅,味庄(三厂食堂店),棉纺西路27-21囯棉三厂,113.614681,34.760212,0371-67220417,8：00——22：00
中原区,50100,中餐厅,廣順興(锦艺城购物中心B区店),棉纺西路36号锦艺城购物中心B区3层B3-03B号,113.610265,34.76206,0371-86565299,8：00——22：00
中原区,50100,中餐厅,彼酷哩活鱼现烤(郑州锦艺城购物中心店),桐柏路与棉纺路交叉口锦艺城B区4楼(近棉纺西路),113.610439,34.762091,0371-86588191,8：00——22：00
中原区,50100,中餐厅,久久缘宴会中心(桐柏路店),桐柏南路与颍河路交叉口西北角,113.613231,34.740776,0371-66031666;0371-66031888,8：00——22：00
中原区,50100,中餐厅,佰人王串串香(工人路店),工人路104号(工人路与伊河路交叉口向北30米),113.620645,34.74348,0371-67428222;13730709388;18780558008,8：00——22：00
中原区,50100,中餐厅,稻庄宁波元宵,棉纺西路31号院,113.613137,34.76063,18638580798,8：00——22：00
中原区,50100,中餐厅,名厨粮造·粗粮小馆(秦岭路店),秦岭路163号国弘商业F1层,113.602836,34.744135,18137146585,8：00——22：00
中原区,50100,中餐厅,京都老蔡记瑞达路总店,快乐一家西门东南80米,113.571609,34.794518,0371-67983970;0371-68668666,8：00——22：00
中原区,50100,中餐厅,好彩猪肚鸡(正弘汇店),正弘汇6楼,113.56655,34.809088,0371-55035722;19900916207,8：00——22：00
中原区,50100,中餐厅,入鸡山鲜炒鸡酸菜鱼(祝福红城店),中原区高新区锦葵街与碧桃路交叉口北30米,113.548149,34.786086,17703879209,8：00——22：00
中原区,50100,中餐厅,傻子张大盘鸡(郑大南门店),科学大道与腊梅路交叉口西南角,113.536361,34.806336,18937182237,8：00——22：00
中原区,50100,中餐厅,李军力烧烤(二砂店),二砂地铁站A3口步行360米,113.598787,34.745481,0371-88916087,8：00——22：00
中原区,50100,中餐厅,虎丫炒鸡(河南郑州高新万达店),中原区高新区科学大道万达广场室内步行街4层4022,113.582252,34.809127,15611229350,8：00——22：00
中原区,50100,中餐厅,粤小煲鲜汤猪肚鸡(锦艺城店),棉纺路与秦岭路交叉口向东50米锦艺城购物中心c区4楼,113.606062,34.763045,0371-61170067,8：00——22：00
