区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
中牟县,50100,中餐厅,吴越人家(中原保险大厦店),郑开大道与永顺路交口中原保险大厦A座,113.855686,34.773774,0371-55187779,8：00——22：00
中牟县,50100,中餐厅,馍菜汤,恒通小区东北门旁,113.89622,34.739633,0371-60218858;13403711349,8：00——22：00
中牟县,50100,中餐厅,菜园子(永顺路店),永顺路,113.856695,34.769985,0371-60278989;19900973000,8：00——22：00
中牟县,50100,中餐厅,同胜祥,,113.852171,34.774297,0371-60220823,8：00——22：00
中牟县,50100,中餐厅,大自然庭院,广惠街街道文博路与听篌街交叉口东南角,113.947765,34.713924,0371-55306123;18838175558,8：00——22：00
中牟县,50100,中餐厅,廣順興(白沙店),中粮佳苑西北门旁,113.896989,34.729255,0371-62183689;17698097096,8：00——22：00
中牟县,50100,中餐厅,小民农庄,015乡道,113.993279,34.904509,13103852651,8：00——22：00
中牟县,50100,中餐厅,淼泰城地锅鸡总店,泰安街与中万路交叉口南140米,114.005383,34.732637,0371-69638886;17334885221,8：00——22：00
中牟县,50100,中餐厅,聚鑫源烩面(航海东路店),航海东路与义通街交叉口,113.882022,34.717867,13838152933,8：00——22：00
中牟县,50100,中餐厅,78℃市井老火锅,广惠街道文博路与听篌街交叉口东80米路南6号,113.947852,34.713908,19900908881,8：00——22：00
中牟县,50100,中餐厅,大叔的小菜(沃金广场店),航空港区沃金商业广场东门旁,113.859088,34.560432,0371-63716250,8：00——22：00
中牟县,50100,中餐厅,卞太太老宁波干蒸菜(中牟店),学苑路与宝峰街交汇处北100米路西,113.96418,34.716385,17513205181,8：00——22：00
中牟县,50100,中餐厅,虎丫炒鸡(河南郑州中牟天泽城店),学院路与寿圣街交叉路口,113.962227,34.718242,15713664617,8：00——22：00
中牟县,50100,中餐厅,渝八一片片鱼火锅「活鱼现杀」,航空港区锦荣悦汇城一楼南侧肯德基向东50米,113.861616,34.564301,19103970651,8：00——22：00
中牟县,50100,中餐厅,铂笙酒店中餐厅,九龙区宇兴路66号,113.872697,34.689765,0371-85339777,8：00——22：00
中牟县,50100,中餐厅,李军力烧烤(东润城店),原圃路39号东润城臻园10号楼1层124号,113.896383,34.7307,17739777515,8：00——22：00
中牟县,50100,中餐厅,果木烤鸭(万方店),前程路万方市场南108号,113.885796,34.792987,18574160196,8：00——22：00
中牟县,50100,中餐厅,灶连灶秘制地锅柴鸡,博丰路幼儿园南2门西南60米,113.978415,34.765971,15666629989,8：00——22：00
中牟县,50100,中餐厅,云梢雀小锅米线,上东里1期商铺1-114,113.854193,34.773214,18687164305,8：00——22：00
中牟县,50100,中餐厅,品菜很下饭.辣椒炒肉(天泽城店),宝峰街7号天泽城F2层,113.961556,34.716956,17516226118,8：00——22：00
中牟县,50100,中餐厅,宴久新豫菜(普罗理想国店),普罗理想国西10苑东门东120米,114.023542,34.785421,17513310666,8：00——22：00
中牟县,50100,中餐厅,豫姥家黄河滩地锅城,白沙镇敬业路唯美酒店楼下,113.896739,34.739783,18538039686,8：00——22：00
中牟县,50100,中餐厅,惜缘(中央御景店),中央御景,113.967446,34.719141,0371-58568111,8：00——22：00
中牟县,50100,中餐厅,郑东西湖印象(西湖印象饭店),俊贤路38号,113.901422,34.776149,0371-60911888;13298109188,8：00——22：00
中牟县,50100,中餐厅,三厂烩羊肉(港区锦荣悦汇城店),航空港区相州街锦荣悦汇城二楼东南角,113.863175,34.563975,0371-88973377;18037786566;19339587977,8：00——22：00
中牟县,50100,中餐厅,潮牛道涮烤牛排养生汤锅象湖店,象湖南路98号(天一建苑南门),113.862289,34.770013,17513313788,8：00——22：00
中牟县,50100,中餐厅,大鱼坊铁锅炖(丰华街店),融城花园东1门旁,113.998933,34.717714,0371-62195885;13123247000;15515933337,8：00——22：00
中牟县,50100,中餐厅,中牟老狼大盘鸡,青年路街道青年路中兴路口,114.010482,34.728507,15037185041,8：00——22：00
中牟县,50100,中餐厅,蓉巷老川菜(栖瑞家苑店),郑信路115-19,113.850813,34.76373,0371-62390051,8：00——22：00
中牟县,50100,中餐厅,喜鹊荟牛肉火锅,郑东新世界南门东南60米,113.899996,34.740246,15937061271,8：00——22：00
中牟县,50100,中餐厅,大四喜潮汕牛肉火锅(中牟时代广场店),世纪城时代广场,114.017925,34.723675,15238369365,8：00——22：00
中牟县,50100,中餐厅,小V家秘制火锅鸡(悦汇城店),航空港区锦荣悦汇城一楼东南角(恩平湖地铁站出入口步行400米),113.862749,34.564548,0371-55011985;13523305074,8：00——22：00
中牟县,50100,中餐厅,东来顺饭庄(中牟店),祥瑞中心花园西2门旁,114.002488,34.720817,0371-66978222,8：00——22：00
中牟县,50100,中餐厅,廣順興(中牟店),中兴路南段西侧16号,114.006907,34.716845,0371-62181366,8：00——22：00
中牟县,50100,中餐厅,花千代秘制烤鱼(象湖丹尼斯店),象湖丹尼斯五楼,113.857527,34.771276,17335728666,8：00——22：00
中牟县,50100,中餐厅,小猪查理川式烤肉(世纪城店),世纪城时代广场4层,114.018235,34.723446,19937539355,8：00——22：00
中牟县,50100,中餐厅,好彩猪肚鸡(中牟天泽城店),万胜路寿圣街交叉口天泽城生活广场街区3楼,113.961665,34.717615,0371-58577799,8：00——22：00
中牟县,50100,中餐厅,奇香生态园宴会酒店,航空港区张庄办事处生金李荆州路保航二路交叉口南路东,113.921764,34.550105,13838170868,8：00——22：00
中牟县,50100,中餐厅,妈妈烙馍村(象湖店),大有路与象湖南路交叉口西北角一号铺,113.860362,34.77041,15649051727,8：00——22：00
中牟县,50100,中餐厅,张国锁大锅菜,008乡道与开来路交叉口北80米,113.882404,34.767289,13673377726,8：00——22：00
中牟县,50100,中餐厅,姐弟俩土豆粉(郑州航空港绿悠天地店),航空港区西至长安路东至凌风街、北至规划雕航路、南至规划楼航路的绿悠悦享天地的5号楼第1层第5-3/5-5号,113.850291,34.587231,19139795362,8：00——22：00
中牟县,50100,中餐厅,YUOZUO渝作·川渝冒肚(中牟店),顺发路中牟电视塔向西300米路南,114.007378,34.727062,15249697240,8：00——22：00
中牟县,50100,中餐厅,江碗碗江西小炒(水木年华店),白沙镇象湖南路56号水木年华小区,113.856771,34.772549,19036977826,8：00——22：00
中牟县,50100,中餐厅,川遇鸡公虾婆(港区店),航空港区雍州路与巡航路交叉口西南角沃金商业广场F1,113.857859,34.562793,0371-85512055,8：00——22：00
中牟县,50100,中餐厅,麻婆豆腐(岗李店),郑东新区白沙镇岗李村岗李集贸市场南排中部1-2号,113.850013,34.78421,13253553000;18137337731,8：00——22：00
中牟县,50100,中餐厅,益锅乡农家地锅鸡(刘集店),豫兴街道松鹤街17号豫兴家苑六号院,113.914509,34.796901,13303813882,8：00——22：00
中牟县,50100,中餐厅,三味粗粮小厨(泰安街店),东风路与泰安街交叉口往北30米路东,114.001776,34.716481,18300691698,8：00——22：00
中牟县,50100,中餐厅,孟佳宝营地烤场(中牟店),白沙镇永顺路39号丹桂苑小区沿街商铺G-115-116号铺,113.851875,34.750828,18603862477,8：00——22：00
中牟县,50100,中餐厅,橘婆婆地锅柴鸡(中原保险大厦店),中原保险大厦北门东180米,113.857003,34.773644,19037178899,8：00——22：00
中牟县,50100,中餐厅,8号粮仓(长沙头牌下饭菜),航空港区凌霜街与太湖路向北100米路东.绿悠悦享天地7号楼,113.851005,34.587067,18695899197,8：00——22：00
中牟县,50100,中餐厅,汉园食府,中兴路正中大道交叉口西北角,113.999213,34.68202,0371-62280066;13071028828,8：00——22：00
中牟县,50100,中餐厅,四牟园重庆火锅,广惠街街道四牟园映旭街南段2号,113.950586,34.710096,18837100113,8：00——22：00
中牟县,50100,中餐厅,杨掌柜辣椒炒肉(九龙镇店),郑州经理开发区龙善街6-9,113.865256,34.686622,0371-60271808,8：00——22：00
中牟县,50100,中餐厅,幺妹川菜巫山烤鱼,航空港区锦荣悦汇城美食街肯德基向东80米,113.861206,34.563961,18716716388;18838182918,8：00——22：00
中牟县,50100,中餐厅,金祥和烙馍村,绿博新城五号院一号楼5-1-015,113.977258,34.766585,18538080591,8：00——22：00
中牟县,50100,中餐厅,高湘小炒黄牛肉(锦荣悦汇城店),航空港区锦荣乐汇城肯德基往东10米,113.86077,34.564222,19043997795,8：00——22：00
中牟县,50100,中餐厅,羊蝎子老店(中牟旗舰店),东风路街道中兴路与东风路交叉口西北侧50米,114.005889,34.715315,19913896815,8：00——22：00
中牟县,50100,中餐厅,豫姥家大锅台(郑开大道上东里店),郑开大道69-8号,113.856029,34.773568,19913806177;19913859377,8：00——22：00
中牟县,50100,中餐厅,麻婆豆腐(祥瑞中心花园店),祥瑞中心花园西2门北70米,114.002623,34.721599,15517696677;15517966677,8：00——22：00
中牟县,50100,中餐厅,米村拌饭(中牟县天泽城店),天泽城2楼F2-018号小吃街上电梯左拐(鱼你在一起旁边),113.961803,34.716565,13089263892,8：00——22：00
中牟县,50100,中餐厅,齐祺渔锅(白沙店),白沙村东岸曦城3号楼1号,113.88426,34.731533,0371-60193070,8：00——22：00
中牟县,50100,中餐厅,龙隆火锅,润泽路与泽雨街交叉口东100米,113.897908,34.773853,17838376972,8：00——22：00
中牟县,50100,中餐厅,福状元(天泽城广场店),宝峰街7号天泽城F2层,113.961275,34.716225,0371-62268889,8：00——22：00
中牟县,50100,中餐厅,鑫御隆斑鱼庄(刘集镇绿博家苑店),屏华路绿博家苑D区1层,113.951603,34.792343,17319713789,8：00——22：00
中牟县,50100,中餐厅,前途似海创意融合餐厅,白沙镇郑开大道55号上东里4号楼1楼南侧,113.854577,34.7734,18638795529,8：00——22：00
中牟县,50100,中餐厅,豫小锅,,113.938325,34.722275,13140011878,8：00——22：00
中牟县,50100,中餐厅,黑土风情铁锅炖(翡翠明珠店),文博路与文通路交叉口翡翠明珠1层商户,113.955117,34.712695,0371-62163888;16603842000,8：00——22：00
中牟县,50100,中餐厅,经开盛宴,经济技术开发区航海东路与芦医庙大街交叉口向东150米路南,113.846439,34.721108,0371-60237567,8：00——22：00
中牟县,50100,中餐厅,西湖烤鱼(敬业路店),复兴路118号,113.896813,34.737385,0371-63920666,8：00——22：00
中牟县,50100,中餐厅,夜小红炒虾尾(白沙店),白沙路宽豪斯小区对面东50米路北,113.892298,34.740088,15837132625,8：00——22：00
中牟县,50100,中餐厅,湘江菜馆,郑东新区白沙镇永顺路丹桂苑西1门旁,113.852013,34.75128,15303821365,8：00——22：00
中牟县,50100,中餐厅,森虎虾尾,航空港区豫康新城32栋(鄱阳湖路与凌空街交叉路口),113.867122,34.569522,18595670899,8：00——22：00
中牟县,50100,中餐厅,桃园驴肉香,华夏大道黄商村路东100米,113.837766,34.653947,13071035331;13673997023,8：00——22：00
中牟县,50100,中餐厅,今日味道名家(中牟店),广惠街街道办事处牟山路与牟州街西北50米,113.970062,34.723701,0371-55387887;19138037101,8：00——22：00
中牟县,50100,中餐厅,东北老菜馆,嘉苑二号院西门旁,113.860898,34.764513,15617760711;18603865955,8：00——22：00
中牟县,50100,中餐厅,鱼库秘制烤鱼,郑开大道永顺路交叉口向南200米路西,113.856831,34.772772,18336338991,8：00——22：00
中牟县,50100,中餐厅,羊小羊羊蝎子老店(康庄店),芦医庙大街康庄社区1号院南门对面羊蝎子老店,113.849229,34.74726,15303719137,8：00——22：00
中牟县,50100,中餐厅,杞县砂锅(郑州总店),水木清华13号楼9号,113.9636,34.715695,13693897482;17334819622,8：00——22：00
中牟县,50100,中餐厅,咱家小院(拥军路店),第五初级中学西北(拥军路东),114.015231,34.744047,13613803999,8：00——22：00
中牟县,50100,中餐厅,老三驴肉店,奥特莱斯南300米路东1号商铺,114.027514,34.7755,13071023895,8：00——22：00
中牟县,50100,中餐厅,王婆大虾(锦荣悦汇城店),航空港区锦荣悦汇城负一楼美食街中间位置(即中间天桥楼梯口处),113.86202,34.564235,13275979029;15038279559;15517591320,8：00——22：00
中牟县,50100,中餐厅,张记烩面(东风路店),东风路与泰安街交叉口,114.001731,34.715923,0371-62183799;15824881331,8：00——22：00
中牟县,50100,中餐厅,70年代老地锅(中牟北环路店),建设路与北环路交叉口向东300米路南(深圳粮油对面),114.024626,34.733264,15939039295,8：00——22：00
中牟县,50100,中餐厅,开顺美食城(官渡街店),官渡西路与中兴路交汇处西南角,114.008097,34.722177,0371-62158918,8：00——22：00
中牟县,50100,中餐厅,班花重庆火锅(上东里店),白沙镇永顺路与象湖南路郑州世泰停车管理有限公司东临铺07-11商铺,113.860597,34.769391,0371-62287888,8：00——22：00
中牟县,50100,中餐厅,农家烙馍村(岗李市场店),市场综合管理处西门西70米,113.850801,34.78413,18037872905,8：00——22：00
中牟县,50100,中餐厅,大胖喜鱼煲煲(锦荣悦汇城店),航空港区锦荣悦汇城一楼南侧肯德基向东50米,113.861616,34.564301,19103970651,8：00——22：00
中牟县,50100,中餐厅,鸣升鲜炒鸡(豫兴家苑五号院店),郑东思贤学校南门东480米,113.912524,34.796897,16696100890,8：00——22：00
中牟县,50100,中餐厅,清真·马三伟自助烤肉涮羊肉(顺发路店),电视塔西顺发路200米路北,114.007887,34.727694,13838102415,8：00——22：00
中牟县,50100,中餐厅,老四川私房菜(亚新·美好香颂店),九洲路与屏华路亚新美好香颂1207号1208号,113.944634,34.756116,13673649887;19137401833,8：00——22：00
中牟县,50100,中餐厅,曹大权地锅炖(白沙店),郑东新世界西门101号商铺,113.896697,34.741184,19036929698,8：00——22：00
中牟县,50100,中餐厅,一家人大灶台,刘集镇绿博一号院,113.943635,34.792028,0371-55651062;18137678637,8：00——22：00
中牟县,50100,中餐厅,宴遇草原家(中牟捷安庄园店),捷安庄园南门旁,113.972142,34.722273,0371-62155066,8：00——22：00
中牟县,50100,中餐厅,邢氏味道(水岸鑫城店),水岸鑫城西北门东北70米,113.994242,34.725986,0371-62180066;15136160999,8：00——22：00
中牟县,50100,中餐厅,曹大权地锅炖(天泽城店),幸福家园贰号院西门旁,113.960645,34.713683,18595520866,8：00——22：00
中牟县,50100,中餐厅,班花重庆火锅天泽城店,广惠街街道宝峰街与商都大街交叉口向南200米路西,113.964764,34.718688,0371-62186888;17638529369,8：00——22：00
中牟县,50100,中餐厅,聚相楼干锅鸭香辣虾(工商学院店),岗赵步行街西头北二楼107-111阿生哥螺丝粉楼上,113.885693,34.793125,15237179237;17398919380;18838524967,8：00——22：00
中牟县,50100,中餐厅,乡里人小烧饼农家菜(白沙店),恒通路青年路交叉口西东100米路南,113.897528,34.740071,13643827038;19339596189,8：00——22：00
中牟县,50100,中餐厅,原蒸记顺德干蒸菜,春和景明西南1门东50米,113.979177,34.7139,18595706067,8：00——22：00
中牟县,50100,中餐厅,开顺老式菜馆,天骄名门南门东140米,113.976031,34.714314,0371-62156111;13733190656,8：00——22：00
中牟县,50100,中餐厅,大口妹肉蟹煲(郑东新区店),白沙镇双宇百货4楼,113.898148,34.736462,15939551520,8：00——22：00
中牟县,50100,中餐厅,爆汁黄焖鸡,航空港区凌空街43栋7,113.867022,34.572762,17837066321,8：00——22：00
中牟县,50100,中餐厅,华夏胡羊排香辣虾(花桥店),建安路与城东路交叉口西南40米,114.03656,34.73271,0371-55308111,8：00——22：00
中牟县,50100,中餐厅,老李家炒鸡虾尾(马庄店),航空港区巡航路与相州街马庄安置区101号,113.863469,34.563433,15515502296,8：00——22：00
中牟县,50100,中餐厅,老狼大盘鸡(中牟直营店),水木清华西南门旁,113.962863,34.715837,0371-62031399,8：00——22：00
中牟县,50100,中餐厅,豫京福,中茂新悦城2号楼二楼,113.938377,34.722431,13253466262,8：00——22：00
中牟县,50100,中餐厅,武陟鸿兴砂锅居,上东城南2门东南90米,113.853131,34.771259,13663593389,8：00——22：00
中牟县,50100,中餐厅,豫小灶地锅炖,城市漫部西门北140米,113.98245,34.723127,15037127336;19149410555,8：00——22：00
中牟县,50100,中餐厅,赵九记火锅(中牟店),电视塔向北二百米路西,114.010029,34.728623,15638856999,8：00——22：00
中牟县,50100,中餐厅,地锅传奇(港区总店),航空港区沃金大酒店东30米,113.85901,34.559417,19937410088,8：00——22：00
中牟县,50100,中餐厅,热烀炖大灶台(白沙总店),艺君生活广场南1门东南100米,113.886235,34.733473,13803815003,8：00——22：00
中牟县,50100,中餐厅,闽泉酒家,郑州现代五金机电物流园南1门西南130米,113.906213,34.727286,13733872801;18695887059,8：00——22：00
中牟县,50100,中餐厅,西部来客鲜炒大盘鸡(白沙店),白沙镇敬业路与复兴路交叉口向南150米路东,113.896594,34.733692,0371-60122218;18937810313,8：00——22：00
中牟县,50100,中餐厅,老狼大盘鸡(有色地质家园店),刘集镇郑开大道与凤栖街交叉口向南300米路西有色地质家园A区12号楼,113.899027,34.773859,13071090808,8：00——22：00
中牟县,50100,中餐厅,赏渔重庆鱼火锅(东风路店),祥居苑东门西80米,113.994348,34.716992,0371-62198111,8：00——22：00
中牟县,50100,中餐厅,开顺美食(滨河路店),百合花园19幢附1号,113.981955,34.723133,0371-62158555,8：00——22：00
中牟县,50100,中餐厅,历厨娘回锅肉(中牟店),商都大道与泰安街交叉口向南100米路东,114.002614,34.721538,0371-69683289;13663832833,8：00——22：00
中牟县,50100,中餐厅,柴火乡地锅鸡(九龙新城店),九龙新城东门旁,113.861964,34.686229,15537189188;18703881716,8：00——22：00
中牟县,50100,中餐厅,烙馍村私房菜(绿博家苑三号院店),绿博家苑三号院,113.952142,34.792241,15093666255,8：00——22：00
中牟县,50100,中餐厅,姐弟俩土豆粉(郑州中牟县学苑路天泽城店),天泽城街区2层,113.961363,34.716751,18639004848,8：00——22：00
中牟县,50100,中餐厅,贵州铜锅特色牛肉馆,航空港区锦荣悦汇城东门,113.862997,34.565209,15324887228,8：00——22：00
中牟县,50100,中餐厅,亚菲亚九味楼,景观大道与北环路交叉口向北300米路东亚菲亚温泉酒店,114.033399,34.736889,0371-56929666,8：00——22：00
中牟县,50100,中餐厅,老李原阳烩面,杨桥大道与良秀路交叉口向西100米,113.862868,34.763119,13598683689,8：00——22：00
中牟县,50100,中餐厅,老家大锅台(港区店),航空港区巡航路与凌寒街交叉口北80米路东,113.871664,34.563782,0371-67111535;15838057579,8：00——22：00
中牟县,50100,中餐厅,焱玖家麻辣猪蹄(潘安园店),建设路潘安园南邻焱玖家麻辣猪蹄,114.01623,34.715612,13007522475,8：00——22：00
中牟县,50100,中餐厅,西部大盘鸡(新联后街店),郑东新区白沙镇岗李集贸市场通商路45号,113.849397,34.784274,13253336180;17724812166,8：00——22：00
中牟县,50100,中餐厅,阿生哥柳州螺蛳粉(白沙店),白沙镇敬业路恒通小区8号楼8号商铺,113.896224,34.739591,13937199249,8：00——22：00
中牟县,50100,中餐厅,锦泰源农庄,郑东新区杨桥办事处杨桥村师厂东侧,113.876062,34.856857,13700863456,8：00——22：00
中牟县,50100,中餐厅,鸿福斋(天骄名门店),清阳街万胜路交叉口向南50米,113.976288,34.715197,0371-62221688;15515518333,8：00——22：00
中牟县,50100,中餐厅,宋庄烩面,航空港区太湖路,113.878903,34.594453,15936286153,8：00——22：00
中牟县,50100,中餐厅,雁鸣湖·畔,雁鸣大道002乡道,114.05309,34.860318,13703902029;15538048626,8：00——22：00
中牟县,50100,中餐厅,御膳佳麻辣香锅冒烤鸭(上东城1期店),上东城1期,113.853755,34.773279,18037190738,8：00——22：00
中牟县,50100,中餐厅,鑫御隆斑鱼庄(中牟县店),顺发路16号,113.999634,34.728059,0371-60215904;13525424617,8：00——22：00
中牟县,50100,中餐厅,一家人大灶台(万邦盛和店),比克大道文澜路交叉口西北角,113.952854,34.686954,15664164888;19137103199,8：00——22：00
中牟县,50100,中餐厅,虾二爷(四牟园店),文博路与映旭街交叉口向南300米路东1号,113.950575,34.709375,0371-62158899,8：00——22：00
中牟县,50100,中餐厅,郑享来鲜炒鸡,锦凤花园东南门旁,113.864193,34.685527,13523482605,8：00——22：00
中牟县,50100,中餐厅,开封扣碗炖菜(通惠路店),艺君生活广场南1门旁,113.885918,34.733913,13838167233,8：00——22：00
中牟县,50101,综合酒楼,狼城岗酒家,狼城岗镇曹寨村258号,114.188548,34.838128,18239901123,8：00——22：00
中牟县,50101,综合酒楼,鸿金福酒楼,225省道与青年东路交叉口北120米,114.053493,34.722696,15038026713,8：00——22：00
中牟县,50101,综合酒楼,肯德基(悦汇城店),航空港经济综合实验区航空港经济综合实验区郑港四街东侧郑港五街西侧锦荣悦汇城5号楼1层的房产,113.86053,34.564264,0371-53372636,8：00——22：00
中牟县,50101,综合酒楼,西川巷子市井火锅(港区店),航空港区凌风街路西正商宇航铭筑1-116商铺,113.852842,34.588194,15639001380,8：00——22：00
中牟县,50101,综合酒楼,利民饭店,狼城岗青谷堆村,114.163024,34.858891,0371-62221222,8：00——22：00
中牟县,50101,综合酒楼,冉家饭店,航空港区黄店镇冉家村172号,113.992715,34.49765,13271633735,8：00——22：00
中牟县,50101,综合酒楼,卢家生态驴肉老店,航空港区领涛汽修西南门旁,113.956436,34.471364,15188304888,8：00——22：00
中牟县,50101,综合酒楼,外运酒店,解放路铁路桥南100米路东,114.025518,34.701917,0371-62179289,8：00——22：00
中牟县,50101,综合酒楼,百姓厨房(文澜街店),文澜街75号,113.952909,34.688902,18736038884,8：00——22：00
中牟县,50101,综合酒楼,吴村大食堂,航空港区三官庙乡吴村,113.901516,34.474114,13938598115,8：00——22：00
中牟县,50101,综合酒楼,杞县砂锅(官渡西路店),府前街11号楼房院(府前路西),114.022629,34.720008,13937833428;15981832735,8：00——22：00
中牟县,50101,综合酒楼,川签签火锅串串,航空港区三官庙豫金源购物广场,113.926097,34.535681,18503822058,8：00——22：00
中牟县,50101,综合酒楼,袁记串串香(三官庙店),航空港区豫州大道s225号,113.925891,34.535077,15736716648,8：00——22：00
中牟县,50101,综合酒楼,豫碗香老烩面三官庙店,航空港区豫碗香三官庙店,113.9257,34.535427,15981948379,8：00——22：00
中牟县,50101,综合酒楼,鸣升鲜炒鸡雅乐华庭店,航空港区雅乐华庭生金李小学斜对面向南20米,113.904217,34.599333,17796656086,8：00——22：00
中牟县,50101,综合酒楼,九度里全能烤,商都路与福顺街交叉口,113.937914,34.722176,0371-62101688,8：00——22：00
中牟县,50101,综合酒楼,正宗周口邓城叶氏猪蹄店,航空港区永威南樾瑞苑东南门东70米,113.866933,34.580642,19137400861,8：00——22：00
