区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
巩义市,50100,中餐厅,小骨煲·三阶火锅,北官庄新心花苑二区,113.030759,34.7433,0371-61077888,8:00——22：00
巩义市,50100,中餐厅,百岁餐饮(巩义店),新化路公园西门对面(计划生育执法大队南),112.983428,34.743117,0371-64363111,8:00——22：00
巩义市,50100,中餐厅,秋金小炒(卓泰·江南城店),桐本路150号附2号江南城楼下,112.992869,34.753433,17839996670,8:00——22：00
巩义市,50100,中餐厅,武陟砂锅(平安街店),平安街22-10,113.014915,34.75123,15539111736;18538266725,8:00——22：00
巩义市,50100,中餐厅,2068香辣虾(东区店),紫荆路街道滨河路48号滨河花苑,113.015617,34.751713,0371-69582068,8:00——22：00
巩义市,50100,中餐厅,许府牛火锅(河南郑州巩义正上豪布斯卡店),紫荆路街道正上豪布斯卡4层4013-4014号,113.012495,34.753512,18695838120,8:00——22：00
巩义市,50100,中餐厅,老狼大盘鸡(巩义店),恒星·皇家花园西门北70米,113.019532,34.758226,0371-61076678;13938519300,8:00——22：00
巩义市,50100,中餐厅,花宝街石锅鸡公煲(恒星花园店),紫荆路街道恒星花园东门26号楼110号,113.024725,34.757225,15053003779,8:00——22：00
巩义市,50100,中餐厅,格外香大盘鸡(巩义店),紫荆路街道恒星时代金街小木屋5号,113.021073,34.755774,13303752785,8:00——22：00
巩义市,50100,中餐厅,羊蝎子老店,桐本路150号附12号楼一层卓泰江南城西1门,112.992883,34.75405,13193637000;18638282806,8:00——22：00
巩义市,50100,中餐厅,老城饭店(河洛路),河洛路站街国土资源所向东150米,113.038206,34.779539,13598482988,8:00——22：00
巩义市,50100,中餐厅,豫洛马老三鲜炒鸡,,112.991329,34.760527,15738508881,8:00——22：00
巩义市,50100,中餐厅,品菜很下饭·辣椒炒肉(豪布斯卡店),紫荆路街道正上豪布斯卡购物中心4层,113.012422,34.753447,18039336218,8:00——22：00
巩义市,50100,中餐厅,宴九州(宇华名苑2期店),紫荆路街道残联西路华二期8号门面房,113.017171,34.748234,13938284622,8:00——22：00
巩义市,50100,中餐厅,任建国肉合(回郭镇总店),回郭镇人和路8号,112.870665,34.681936,13598084838,8:00——22：00
巩义市,50100,中餐厅,天竹渔村纸包鱼(货场路店),建货场路中段路北(开普职工医院东20米),112.9905,34.760476,0371-85616091,8:00——22：00
巩义市,50100,中餐厅,飞乐小厨(建设路店),建设路与货场路交叉口南140米,112.98883,34.758848,0371-69596625,8:00——22：00
巩义市,50100,中餐厅,米皮记(祥云小区店),紫荆路街道嵩山路43号祥云小区,113.01762,34.757536,15036111566,8:00——22：00
巩义市,50100,中餐厅,川香居(新华路分店),新华路北段交通宾馆一楼,112.983706,34.759483,0371-63236618;13849046618,8:00——22：00
巩义市,50100,中餐厅,YUOZUO渝作·川渝冒肚(正上豪布斯卡店),滨河路27号正上豪布斯卡F1层,113.012408,34.754554,16639148955;19900926958,8:00——22：00
巩义市,50100,中餐厅,同家湾信阳菜(东方现代城北苑店),紫荆路街道东方现代城北苑西门同家湾,113.014037,34.761355,19137123311,8:00——22：00
巩义市,50100,中餐厅,飞乐小厨(新兴路淘宝城店),拖厂南院南门旁,112.985894,34.756064,18738185876,8:00——22：00
巩义市,50100,中餐厅,老五炒鸡,桐本路152-4号,112.992976,34.756247,13838573767;18137805511,8:00——22：00
巩义市,50100,中餐厅,筷八毛·挑挑老火锅(巩义旗舰店),锦里路14-5号,113.016183,34.751784,18135692763,8:00——22：00
巩义市,50100,中餐厅,韩三饭庄,杜甫路187-8号,112.973609,34.752782,13213207169,8:00——22：00
巩义市,50100,中餐厅,曹大权地锅炖,卓泰·江南城西门北80米,112.992933,34.753835,19900925722,8:00——22：00
巩义市,50100,中餐厅,回郭镇柏峪刘记肉合,回郭镇柏峪刘记肉盒,112.849934,34.671736,13526561253;13526621951,8:00——22：00
巩义市,50100,中餐厅,四季春酒店,回郭镇干沟加油站向东100米,112.835512,34.669138,13525546801,8:00——22：00
巩义市,50100,中餐厅,九喜龙虾店,文博路与紫荆路交叉口东40米,113.026065,34.736834,15036096521,8:00——22：00
巩义市,50100,中餐厅,新竹美食.烧烤.烤羊排(北山口店),北山口镇北山口村圆中圆对面,112.999171,34.727742,13938250657,8:00——22：00
巩义市,50100,中餐厅,御香园肥牛(巩义店),中国联合网络通信有限公司巩义市分公司对面,112.992882,34.739973,0371-66555998;0371-66559598,8:00——22：00
巩义市,50100,中餐厅,飞乐小厨(新市街店),新市街与新华路交叉口向西50米路北,112.982961,34.757075,0371-69598789;18538282212,8:00——22：00
巩义市,50100,中餐厅,张家大院(滨河花苑店),横店电影城北门东120米,113.015159,34.751237,13703996587,8:00——22：00
巩义市,50100,中餐厅,珍味坊烤涮小火锅(新市街店),新华路街道新兴路刚苑小区11号楼16号门面房,112.98231,34.756379,18638597696,8:00——22：00
巩义市,50100,中餐厅,南山洼百岁鱼巩义店(白云山路店),人和路新心花苑二区底商C13号,113.02944,34.743458,0371-85619899;13298165699,8:00——22：00
巩义市,50100,中餐厅,胖哥香辣兔头,交通路与交通西街交叉口西北120米,112.978973,34.752449,13849039081,8:00——22：00
巩义市,50100,中餐厅,忆湘情融合餐厅(新兴家园店),紫荆办新兴家园2号楼,113.029457,34.755257,15093225051;18037805579,8:00——22：00
巩义市,50100,中餐厅,姥家大锅台(巩义店),新华路街道交通路与新兴路交叉口金天喜宾馆楼下,112.979374,34.755949,0371-69576677;13027711141,8:00——22：00
巩义市,50100,中餐厅,金娃娃鱼码头火锅,米河镇建设路北段,113.241812,34.724529,13298331678;15890695657,8:00——22：00
巩义市,50100,中餐厅,麻辣香锅(文新巷店),文新巷36号,112.982686,34.752438,15093361021,8:00——22：00
巩义市,50100,中餐厅,乡里乡亲饭店,大峪沟镇南大路鸿福山庄楼下,113.100354,34.710212,13523568591,8:00——22：00
巩义市,50100,中餐厅,赵虎品味香牛肉鲜汤烩面,紫荆街道新心花园四区9号,113.026737,34.736565,15003822666,8:00——22：00
巩义市,50100,中餐厅,美食林菜馆(站街镇东大街店),站街镇东大街与县府街交叉口东50,113.061872,34.792499,13598856492;15515926699,8:00——22：00
巩义市,50100,中餐厅,兄弟炒鸡,巩义市货场路,112.994957,34.760362,13137157119,8:00——22：00
巩义市,50100,中餐厅,锅中锅新派炖肉(回郭镇店),回郭镇北罗村人民中路192号,112.876422,34.680695,15938759759,8:00——22：00
巩义市,50100,中餐厅,重庆巴爷欢辣虾(东区店),河南省-郑州市-巩义市-富民路1-2,113.015489,34.75378,0371-64455666,8:00——22：00
巩义市,50100,中餐厅,好厨房大盘鸡(回郭镇店),人民路与育才路交叉口东180米,112.864996,34.680142,15037961492,8:00——22：00
巩义市,50100,中餐厅,东区食号,紫荆路与和谐路交叉口北140米,113.02558,34.770354,13783455585,8:00——22：00
巩义市,50100,中餐厅,苗圃农家饭店,回郭镇苗圃农家饭店,112.881175,34.655173,18339292128,8:00——22：00
巩义市,50100,中餐厅,喜佰年餐饮,家福园南门西50米,113.01736,34.759894,0371-64182999,8:00——22：00
巩义市,50100,中餐厅,赵大婶老火锅,杜甫路与望嵩路交叉口东120米,113.000416,34.739554,15225122649,8:00——22：00
巩义市,50100,中餐厅,陶遇砂锅,森海玉波苑东区东门旁,113.01922,34.741249,13137713162,8:00——22：00
巩义市,50100,中餐厅,朝阳美食街(碧桂园金科·天宸店),237省道附近,113.03144,34.729323,18539273728,8:00——22：00
巩义市,50100,中餐厅,食号炒鸡(巩义店),锦里路3号-19号西90米,113.016618,34.748292,0371-85028166;13460460396,8:00——22：00
巩义市,50100,中餐厅,南岭老乔家,南岭1号,113.139713,34.658165,15225157829,8:00——22：00
巩义市,50100,中餐厅,北京果木烤鸭(桐本路店),桐本路27号,112.99356,34.742381,0371-63363181;17603855243,8:00——22：00
巩义市,50100,中餐厅,金铂爵婚宴酒店,回郭镇文昌路与310国道交叉口向东30米775-5号,112.888263,34.686627,0371-68165222,8:00——22：00
巩义市,50100,中餐厅,湘水码头(森海玉波苑店),紫荆路街道明月路1号森海玉波苑西区,113.014571,34.742171,0371-69598877,8:00——22：00
巩义市,50100,中餐厅,和福顺膳食焖锅(正上豪布斯卡店),滨河路27号正上豪布斯卡F4层,113.012685,34.752657,0371-63236818;13598000722,8:00——22：00
巩义市,50100,中餐厅,聚和家宴(先锋小区店),先锋小区北门旁,112.958207,34.648168,0371-64033777,8:00——22：00
巩义市,50100,中餐厅,李家味土菜馆(森海星园店),森海星园南门西70米,113.016216,34.751388,0371-85662588;15537112578,8:00——22：00
巩义市,50100,中餐厅,鱼你在一起(正上豪布斯卡店),正上豪布斯卡4F,113.012163,34.752612,15837169709,8:00——22：00
巩义市,50100,中餐厅,阿伟家宴城(庐苑小区店),站街庐苑小区门口,113.055369,34.789416,18539275596,8:00——22：00
巩义市,50100,中餐厅,望嵩农家,夹津口镇卧龙村,113.007278,34.537165,18439896228,8:00——22：00
巩义市,50100,中餐厅,潮汕小馆(海鲜),嵩山路与英才路交叉口西南角,113.019085,34.74296,0371-66488830,8:00——22：00
巩义市,50100,中餐厅,老嫂子羊肉馆,康店镇康百万庄园向南200米,112.951714,34.7603,13140037774,8:00——22：00
巩义市,50100,中餐厅,鹿巷小炒(天玺观邸店),白云山路与中原西路交口西北角天玺观邸6号楼1-2层104号,113.026879,34.746835,13203858505,8:00——22：00
巩义市,50100,中餐厅,地锅传奇(回郭镇店),回郭镇人民西路明泰科技路东,112.838001,34.680476,18595506783,8:00——22：00
巩义市,50100,中餐厅,四川回锅肉(和平路),和平路与中原西路交叉口北240米,112.998135,34.747429,17737702292,8:00——22：00
巩义市,50100,中餐厅,菜头小炒(宇华名苑1期店),紫荆路街道政通路13号宇华名苑1期,113.019083,34.746994,13783488349,8:00——22：00
巩义市,50100,中餐厅,王家小厨(世博·一品城东院店),滨河路安泰街一品城东院7-16号,113.011618,34.757324,15837155563,8:00——22：00
巩义市,50100,中餐厅,三不牛腩锅物料理(巩义碧桂园星耀店),碧桂园·星耀南门旁,113.010174,34.760183,15649059555,8:00——22：00
巩义市,50100,中餐厅,李尽欢麻辣香锅·麻辣拌(星月店),星月时代广场后排45号,112.984584,34.754472,17803997968,8:00——22：00
巩义市,50100,中餐厅,花千代秘制烤鱼(豪布斯卡店),豪布斯卡四楼4010号,113.012445,34.753423,15515612178,8:00——22：00
巩义市,50100,中餐厅,湘豫融合餐厅(新兴家园店),紫荆路街道新兴家园一号楼西端一号,113.028294,34.755223,13663842081;13937194909;15137139715,8:00——22：00
巩义市,50100,中餐厅,叙源信阳菜,滨河路与河洛路交叉口向北一千米路西,113.011377,34.776816,15038131130,8:00——22：00
巩义市,50100,中餐厅,雁味轩(北官庄新心花苑二区店),白云山路和人和路交叉口,113.028449,34.743468,17638106520,8:00——22：00
巩义市,50100,中餐厅,安头八碗四,安头村北寨门向东500米,112.887481,34.641956,15333801118;18239976002,8:00——22：00
巩义市,50100,中餐厅,康老大鱿鱼总店,滨河路正上豪布斯卡5号门外铺6号-B212,113.011658,34.753418,13783407088,8:00——22：00
巩义市,50100,中餐厅,湘港食府,安康路9号附近(党校路口),112.983115,34.744674,0371-63237788,8:00——22：00
巩义市,50100,中餐厅,十二道街川湘味菜馆,回郭镇南罗红绿灯西南角1号,112.885777,34.680509,18697340777,8:00——22：00
巩义市,50100,中餐厅,鸽子坊,废品回收,113.01638,34.771246,13523518999,8:00——22：00
巩义市,50100,中餐厅,沸腾鱼捞(巩义总店),人民路,112.866882,34.679575,0371-85611932,8:00——22：00
巩义市,50100,中餐厅,贵和小厨,杜沟路口,113.203231,34.709053,13838596132,8:00——22：00
巩义市,50100,中餐厅,小树林餐饮(龙祥花苑店),048乡道龙祥花园底商,112.873056,34.678776,0371-85611658;18530929099,8:00——22：00
巩义市,50100,中餐厅,阳春饭店(阳春肉盒),锦里路与政通路交叉口西,113.016837,34.747633,15036018490,8:00——22：00
巩义市,50100,中餐厅,飞乐融合餐厅(巩义建业百城天地店),伏羲路1号巩义建业百城天地F1层,113.022835,34.765464,0371-85022099;18538555022,8:00——22：00
巩义市,50100,中餐厅,朝阳健康羊肉馆(巩义店),嵩山路与杜甫路交叉口,113.019033,34.740121,15515721456,8:00——22：00
巩义市,50100,中餐厅,东北热呼炖,米河镇文化路与建设路交叉口向北50米路东,113.241916,34.72481,13783525097;15639255599,8:00——22：00
巩义市,50100,中餐厅,麻辣香锅(东区店),东区锦里路与德厚街交叉口宇华名苑1期南门西行20米,113.017332,34.746319,0371-64182014;15736777388,8:00——22：00
巩义市,50100,中餐厅,迎宾饭店(县府街店),县府街与西大街交叉口东南40米,113.061058,34.793239,13526718856;13526764669,8:00——22：00
巩义市,50100,中餐厅,四川饭店(开普新苑店),新兴路35-6号,112.993922,34.754804,15334616466;18696829699,8:00——22：00
巩义市,50100,中餐厅,湘港食府(东区店),安泰街8-16号,113.009212,34.758051,13598876121,8:00——22：00
巩义市,50100,中餐厅,老字号秦陕西面馆(回郭镇店),回郭镇北罗加油站东200米,112.878404,34.680674,13213211815;13523489629,8:00——22：00
巩义市,50100,中餐厅,巫山烤全鱼巴蜀小香锅,南侯村存刚超市向东200米路北,112.90734,34.618643,15136294292,8:00——22：00
巩义市,50100,中餐厅,翅惑,永新路瑞华苑3号楼112号,113.017762,34.750416,13838245965;15664051579,8:00——22：00
巩义市,50100,中餐厅,清香阁(新兴路辅路店),新兴路38号(星月时代广场对面),112.984524,34.755892,0371-64353287;13676959838,8:00——22：00
巩义市,50100,中餐厅,福宇记黄焖鸡米饭(东方现代城店),中原西路东方现代城门是110-17号,113.01604,34.745775,18638709663,8:00——22：00
巩义市,50100,中餐厅,九久大盘鸡,杜甫路123号,112.978787,34.740377,18135678687,8:00——22：00
巩义市,50100,中餐厅,铁六烩面馆,喂庄村南环路三号,112.985373,34.672678,15890002728;15903998295,8:00——22：00
巩义市,50100,中餐厅,德膳滋补羊肉馆(东方现代城店),锦里路3-15号,113.016835,34.747915,17629378777,8:00——22：00
巩义市,50100,中餐厅,福满楼宴会酒店,310国道与康芝路交叉口西300米,112.939812,34.696853,17888556626,8:00——22：00
巩义市,50100,中餐厅,膳粮有余火锅(鸿运嘉苑店),滨河路38-1,113.014138,34.743739,17203888877,8:00——22：00
巩义市,50100,中餐厅,合昇记自助大骨王,人民路中州三街斜对面,112.857712,34.674193,17638572559,8:00——22：00
巩义市,50100,中餐厅,大口妹肉蟹煲(正上豪布斯卡店),滨河路27号正上豪布斯卡F1层,113.012212,34.753467,18093663152,8:00——22：00
巩义市,50100,中餐厅,猫姑娘大盘鸡·融合菜(紫荆路店),恒星花园东门南180米,113.024725,34.756425,15617807850,8:00——22：00
巩义市,50100,中餐厅,1+1炒鸡(世博·一品城东院店),孝义街道世博一品城20号106层,113.012029,34.757282,19138030201,8:00——22：00
巩义市,50100,中餐厅,羊长倌烩羊肉(巩义雅宇店),紫荆路街道雅宇新天地B座106号,113.019853,34.743347,15903625088,8:00——22：00
巩义市,50100,中餐厅,娜娜大盘鸡(回郭镇店),回郭镇人民中路驻驾庄口老尹胡辣汤对面,112.859174,34.677324,13271558759;15194415272,8:00——22：00
巩义市,50100,中餐厅,部落鱼头,宇华名苑2期北门西80米,113.017264,34.749677,0371-85028789,8:00——22：00
巩义市,50100,中餐厅,东哥酸菜鱼·鲜炒鸡,北官庄新心花苑一区南2门东50米,113.029533,34.735388,15617781991,8:00——22：00
巩义市,50100,中餐厅,聚火锅,石河路26-45,112.997797,34.762898,19939998357,8:00——22：00
巩义市,50100,中餐厅,同家湾信阳菜(锦里路店),锦里路森海星苑西临街,113.016118,34.751791,19937080766,8:00——22：00
巩义市,50100,中餐厅,巩义市姚有才胡辣汤子华初中店,东周路锦义路,113.009169,34.759867,13526631887,8:00——22：00
巩义市,50100,中餐厅,宋陵羊肉馆,市区新民巷18号,112.98466,34.750284,18738118388,8:00——22：00
巩义市,50100,中餐厅,老成都炸酱面(森海星园店),森海星园北门旁,113.016564,34.752361,15838139409,8:00——22：00
巩义市,50100,中餐厅,范记肉合(滨河花苑店),平安街22-12,113.014637,34.751228,13849115535,8:00——22：00
巩义市,50100,中餐厅,东区一绝(恒星花园店),恒新花园西门安泰街2-2号,113.018712,34.757839,15003803116,8:00——22：00
巩义市,50100,中餐厅,川香自助小火锅(新市街分店),人民路17-5号,112.99558,34.749634,13603820776,8:00——22：00
巩义市,50100,中餐厅,家家福大盘鸡,好来快捷酒店西北门旁,112.98363,34.758233,13383869501,8:00——22：00
巩义市,50100,中餐厅,福家暖厨,家福园南门东70米,113.018536,34.759903,15093169678,8:00——22：00
巩义市,50100,中餐厅,品意德北京烤鸭(东区店),中原西路92号,113.028935,34.74341,19103716524,8:00——22：00
巩义市,50100,中餐厅,锦豪园车库馍夹串,锦豪园北侧车库南2车库,112.991961,34.757161,13633838335,8:00——22：00
巩义市,50100,中餐厅,武陟钢旦砂锅居(交通路店),交通路13号,112.979388,34.750368,15978756569,8:00——22：00
巩义市,50100,中餐厅,重庆巴爷鸡煲,新兴路与桐本路交叉口向西10米路北,112.992119,34.755427,0371-64567089;13938220618,8:00——22：00
巩义市,50100,中餐厅,宵夜(新兴家园店),新兴路新兴家园临街第四号商铺,113.028665,34.755278,18638233017,8:00——22：00
巩义市,50100,中餐厅,武陟砂锅(人民路店),人民东路21号宋陵大厦家属楼,112.995222,34.749551,15515682800;15639259819,8:00——22：00
巩义市,50101,综合酒楼,洪强酒楼,康百万庄园北门东190米,112.951693,34.763955,0371-64322885;13838281825,8:01——22：00
巩义市,50101,综合酒楼,和谐酒楼,西村镇堤东村,112.942713,34.630013,15890185263,8:01——22：00
巩义市,50101,综合酒楼,徐锦记酒楼(东区店),嵩山路宇华名苑2期(政府西),113.019036,34.7491,0371-89997333;18137799111;18137799336,8:01——22：00
巩义市,50101,综合酒楼,厚德福酒楼,涉村镇二三七省道涉村桥向西150米,113.0636,34.6129,13673604346,8:01——22：00
巩义市,50101,综合酒楼,河洛酒店,001乡道东50米,113.059502,34.82367,0371-64152289;13673675505,8:01——22：00
巩义市,50101,综合酒楼,杞县砂锅(新兴家园店),新兴路与三彩路交叉口西50米,113.031869,34.755307,15639281665,8:01——22：00
巩义市,50101,综合酒楼,刘文祥麻辣烫(商学院店),紫荆路恒星东门向南40米,113.024778,34.756938,17513110097,8:01——22：00
巩义市,50101,综合酒楼,米河雪琴烩面泡馍,米河镇综合农贸市场,113.240098,34.72727,16712858509,8:01——22：00
巩义市,50101,综合酒楼,醉庐(翠堤湾店),富源路翠堤湾门面房46-7,112.998526,34.759537,15238335777,8:01——22：00
巩义市,50101,综合酒楼,醉仙楼餐厅(沿黄快速通道店),礼泉村,112.955177,34.783064,13526526069;15036013789,8:01——22：00
巩义市,50101,综合酒楼,好再来烧烤涮锅,兴郭路530号,112.868173,34.67934,18503847175,8:01——22：00
巩义市,50101,综合酒楼,豪享来(星月时代广场店),新兴路45号星月时代广场F1层,112.984988,34.755033,0371-89991018,8:01——22：00
巩义市,50101,综合酒楼,赵世麻辣烫,政德路48-3,112.946118,34.694991,13838250056,8:01——22：00
巩义市,50101,综合酒楼,灵宝肉合(小康街店),康店镇巿场街6-5号,112.95141,34.766415,13526739549,8:01——22：00
巩义市,50101,综合酒楼,田小螺·螺蛳粉,杜甫路街道安乐街安南三巷76号,112.994719,34.743146,15538226812,8:01——22：00
巩义市,50101,综合酒楼,家常饭,涉村镇洪河水库边,113.127652,34.624498,13140127139;15036024817,8:01——22：00
巩义市,50101,综合酒楼,囍猫cat party,文化街15号附19号佰盛购物广场,112.98204,34.754057,17621078009,8:01——22：00
巩义市,50102,四川菜(川菜),田园人家,站街镇黑叶沟村三队,113.11847,34.782822,13783666310,8:02——22：00
巩义市,50102,四川菜(川菜),人和家常菜,涉村镇s237省道303-6,113.059201,34.613859,13703952265;18768866516,8:02——22：00
巩义市,50102,四川菜(川菜),麻辣香锅(西村店),西村镇菜市场北,112.962984,34.647515,13592537973;15981900684,8:02——22：00
巩义市,50102,四川菜(川菜),麻辣香锅豪布斯卡店,豪布斯卡石河道5号门北20米228号,113.011578,34.753827,17836907286,8:02——22：00
