区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
荥阳市,50100,中餐厅,姐弟俩土豆粉(郑州荥阳市吾悦广场店),荥泽大道与郑上路交叉口西北角吾悦广场3楼3006,113.428225,34.773775,15981836381,8：00——22：00
荥阳市,50100,中餐厅,遇西湖烤活鱼·牛蛙虾(荥阳吾悦店),吾悦吾悦广场4层电影院对面,113.427433,34.773812,19059532616,8：00——22：00
荥阳市,50100,中餐厅,杞县砂锅(织机路店),织机路与泽众路交叉口向东50米路北(君和府营销中心对面),113.441233,34.753075,15238682311;17503976999,8：00——22：00
荥阳市,50100,中餐厅,大壮酒家烙馍村私房菜,二十里铺社区南门向东十米,113.444857,34.76449,19138006543,8：00——22：00
荥阳市,50100,中餐厅,何王氏老重庆串串香,悦蓝山小区102号楼109号商铺一层,113.429931,34.774751,13526577980,8：00——22：00
荥阳市,50100,中餐厅,香积厨,演武路与福民路交叉口西南角,113.426594,34.78964,0371-64614567,8：00——22：00
荥阳市,50100,中餐厅,段记砂锅,大海寺路与河阴路交叉口西180米,113.387339,34.784072,15737181301,8：00——22：00
荥阳市,50100,中餐厅,陈记八大碗(桃花源社区店),广武镇桃花源社区,113.477222,34.925152,13803828780,8：00——22：00
荥阳市,50100,中餐厅,清真烙馍村(马沟店),陇海路与新田大道向南见转盘向东200路南,113.507349,34.714944,13007616876,8：00——22：00
荥阳市,50100,中餐厅,凤乾手工烩面馆,翠苑东门旁,113.385334,34.770924,15617706581;18003713808,8：00——22：00
荥阳市,50100,中餐厅,晏曲老店,豫龙镇科学大道与荥泽大道交叉口东北角,113.430151,34.808217,15537182629,8：00——22：00
荥阳市,50100,中餐厅,胖小白盱眙小龙虾(荥阳总店),京城路与康泰路交叉口东50米路南,113.411419,34.781995,15003999941,8：00——22：00
荥阳市,50100,中餐厅,高东饭店特色鱼,豫龙镇,113.438509,34.758677,15939003458,8：00——22：00
荥阳市,50100,中餐厅,李先生烙馍村(晖达·御景苑店),御景苑15号楼106,113.4551,34.766799,0371-85099196;13603985591;18539274826,8：00——22：00
荥阳市,50100,中餐厅,芙蓉湘老长沙下饭菜,广武路与康泰路交叉口西北角,113.399285,34.782774,0371-64628666,8：00——22：00
荥阳市,50100,中餐厅,金码头渔港煳辣鱼(老店),中原西路豫龙镇槐西新村第九小学西大门向北200米,113.440761,34.746401,18239959608,8：00——22：00
荥阳市,50100,中餐厅,荥阳市渝烁时光火锅(碧桂园·龙城幸福里店),索河路与飞龙路交叉口东南角,113.436457,34.786328,13598430888,8：00——22：00
荥阳市,50100,中餐厅,王美丽瓦罐鸡汤,桥楼镇中原西路与荥密路向西50米,113.337086,34.749848,17737110123,8：00——22：00
荥阳市,50100,中餐厅,福状元(吾悦广场店),吾悦广场(郑州荥阳店),113.428598,34.773505,0371-55286763;17803857152,8：00——22：00
荥阳市,50100,中餐厅,68号农家苑,李山村68号,113.362251,34.87109,13027776723,8：00——22：00
荥阳市,50100,中餐厅,桐树林饭店,同心路与东林路交叉口东北60米,113.36248,34.823865,13673674884,8：00——22：00
荥阳市,50100,中餐厅,杨掌柜辣椒炒肉(荥阳店),荥泽大道与文博路交叉口东南20米,113.429736,34.776357,19903977588,8：00——22：00
荥阳市,50100,中餐厅,娟姐碗碗老火锅(荥阳店),郑上路塔山路交叉口向北100米路东,113.393476,34.781721,0371-85223568;13253392317,8：00——22：00
荥阳市,50100,中餐厅,老铁鱼庄,高村李山村附近美食老铁鱼庄二十年老店丹江野生鱼一鱼三吃,113.361896,34.871722,15890607259,8：00——22：00
荥阳市,50100,中餐厅,光头强家宴,李山村文化街5号,113.362793,34.870362,13526631953,8：00——22：00
荥阳市,50100,中餐厅,岩哥士鲫鱼(国泰路店),三公路与国泰路交叉口东200米路南,113.41779,34.784448,13526435349,8：00——22：00
荥阳市,50100,中餐厅,米恋家小炒肉(福民路店),索河路与福民路交叉口南100米路东,113.427084,34.786149,18695832526,8：00——22：00
荥阳市,50100,中餐厅,老李家炒鸡虾尾(海龙店),海龙商业街006号,113.427097,34.785499,15516968170,8：00——22：00
荥阳市,50100,中餐厅,豫姥家大锅台(金地格林小城店),金地格林小城34号楼112商铺,113.452409,34.772717,15565088838,8：00——22：00
荥阳市,50100,中餐厅,天方饭店,三公路001号(京城大街口西南侧),113.415206,34.784669,13939094032;15003831598,8：00——22：00
荥阳市,50100,中餐厅,湘味飘(荥阳店),荥阳市繁荣路与百合路交叉口西南角1号,113.412676,34.778499,13838516677,8：00——22：00
荥阳市,50100,中餐厅,移民农庄野生鱼家,高村乡李山村002号,113.363739,34.870671,18503834870,8：00——22：00
荥阳市,50100,中餐厅,金鱼草融合菜(正上豪布斯卡店),国泰路与福民路交叉口豪布斯卡四楼,113.424525,34.784158,0371-61103999;15736797110,8：00——22：00
荥阳市,50100,中餐厅,百姓大厨房,贾峪镇楚村小学向南200米路西,113.446791,34.678097,15137178598,8：00——22：00
荥阳市,50100,中餐厅,白记烩面馆(陇海西路店),陇海西路与新田大道交叉口西约800米路南,113.494431,34.723052,19138022721,8：00——22：00
荥阳市,50100,中餐厅,秋波里爆蛋豆腐虾(荥阳吾悦广场店),荥阳吾悦广场,113.428375,34.774025,0371-65000607,8：00——22：00
荥阳市,50100,中餐厅,羊福记地锅羊肉(通站路店),通站路中段路东,113.380754,34.793439,13073701819,8：00——22：00
荥阳市,50100,中餐厅,禧岸一家亲,贾峪镇新田城英伦风情商业街2号楼(负一层),113.495145,34.672845,15838379916,8：00——22：00
荥阳市,50100,中餐厅,芙蓉湘湖南菜,索河路与福民路交叉口东南角,113.427126,34.786533,0371-64658666,8：00——22：00
荥阳市,50100,中餐厅,一起捞火锅鱼,舒欣佳苑东门东南50米,113.405197,34.7832,0371-63256616,8：00——22：00
荥阳市,50100,中餐厅,十三唐烩羊肉(中森林语美墅店),飞龙路繁荣街交叉口西南角136-103号,113.435345,34.777982,18137813789,8：00——22：00
荥阳市,50100,中餐厅,小四川大味道(金源新城店),棋源路金源新城东大门,113.418953,34.78367,0371-68150066,8：00——22：00
荥阳市,50100,中餐厅,江碗碗·江西小炒(荥阳店),索河路与福民路交叉口西南角海龙商业街018商铺,113.426766,34.786222,18803713113,8：00——22：00
荥阳市,50100,中餐厅,王家铁板炒鸡贰店,中央美域东门旁,113.399433,34.786595,15138995096,8：00——22：00
荥阳市,50100,中餐厅,清真·祥和烙馍村,工业南路舒欣佳苑斜对面,113.405139,34.783788,15890633025,8：00——22：00
荥阳市,50100,中餐厅,巴记老北京涮锅,贾峪镇马沟村五组,113.506299,34.720466,15938741230;15938743617,8：00——22：00
荥阳市,50100,中餐厅,袁记串串香(工业路店),工业路繁荣街东南角,113.405202,34.778582,18037870666,8：00——22：00
荥阳市,50100,中餐厅,王婆香辣虾(荥阳店),乔楼镇万山路与310过道向东50米路南,113.386805,34.766412,0371-64655822;15038169556,8：00——22：00
荥阳市,50100,中餐厅,老兵鱼庄,高村李山村文化街7号,113.362988,34.870582,15303838308,8：00——22：00
荥阳市,50100,中餐厅,味为先酒店,索华路中段路西味为先,113.362804,34.779531,0371-64695856,8：00——22：00
荥阳市,50100,中餐厅,晏曲东来顺,科学大道与飞龙北路交叉口东北40米,113.435618,34.807974,18595859889,8：00——22：00
荥阳市,50100,中餐厅,丹水·渔善人家,李山村美食文化街3号,113.36257,34.870354,15890610300,8：00——22：00
荥阳市,50100,中餐厅,蔡家手工饺子(工业路店),工业路与腾飞街交叉口北50米路西,113.404938,34.785911,13213103096,8：00——22：00
荥阳市,50100,中餐厅,湖南大碗菜(郑上路店),广武路与郑上路交叉口东200米路南,113.401957,34.77711,0371-64638866,8：00——22：00
荥阳市,50100,中餐厅,四川老店,京城路与繁荣街交叉口西南60米,113.409844,34.77824,15729363690,8：00——22：00
荥阳市,50100,中餐厅,老地方鱼庄,高村乡李山村美食一条街12号,113.361336,34.870429,15037197101,8：00——22：00
荥阳市,50100,中餐厅,水源地酒家,李山村村委会东南侧60米,113.362175,34.871073,13838233867,8：00——22：00
荥阳市,50100,中餐厅,豫圆春大酒店,中原西路与织机路交叉口向北500米路东,113.441177,34.755682,0371-64965888;19138002888,8：00——22：00
荥阳市,50100,中餐厅,楼上清真融合菜(中森林语美墅店),飞龙路与繁荣街交叉口西南角,113.435283,34.778013,17839923999,8：00——22：00
荥阳市,50100,中餐厅,朝宾楼,工业路与演武路交叉口,113.405041,34.790491,15238393269,8：00——22：00
荥阳市,50100,中餐厅,丹江湖鲜鱼村店,荥阳市莲花街桃贾路红绿灯向南200米,113.447864,34.839287,15203833017,8：00——22：00
荥阳市,50100,中餐厅,侃园,032县道东200米,113.477525,34.865076,15638563222,8：00——22：00
荥阳市,50100,中餐厅,大团元煳辣鱼老店,腾飞街与工业路交叉口西20米,113.40487,34.785217,0371-64601279,8：00——22：00
荥阳市,50100,中餐厅,广粤开煲,"建设路,服装产业园南门口",113.419976,34.802849,0371-56769988;18530096333,8：00——22：00
荥阳市,50100,中餐厅,花宝街石锅鸡公煲(荥阳吾悦广场店),吾悦广场3楼3029,113.4282,34.774069,13863595165,8：00——22：00
荥阳市,50100,中餐厅,老式炒面王,汜河路36号,113.43481,34.792651,18538938379,8：00——22：00
荥阳市,50100,中餐厅,秦大厨川渝冒牛肚(吾悦广场店),郑上路与荥泽大道交叉口吾悦广场内四楼电影院隔壁,113.428374,34.773534,18530021200,8：00——22：00
荥阳市,50100,中餐厅,大河水浒烤肉(荥阳二店),郑上路与塔山路交叉口西北角10号,113.392991,34.780936,15981979793,8：00——22：00
荥阳市,50100,中餐厅,老友记打边炉(郑州荥阳吾悦广场店),吾悦广场(郑州荥阳店),113.428439,34.774967,0371-69000178,8：00——22：00
荥阳市,50100,中餐厅,信阳土菜馆(中绘·大溪地店),清华大溪地1号院S2号楼103号商铺,113.446724,34.754503,15890685172,8：00——22：00
荥阳市,50100,中餐厅,鸡享鱼饭店,演武路与广武路交叉口东200米,113.402064,34.790108,15225137662,8：00——22：00
荥阳市,50100,中餐厅,花雕醉鸡(荥阳店),大海寺路河阴路往东100米,113.39041,34.783827,15516167832,8：00——22：00
荥阳市,50100,中餐厅,林家烧烤涮牛肚(康泰路直营店),康泰路棋源路交叉口西北角,113.418899,34.782683,15515561936,8：00——22：00
荥阳市,50100,中餐厅,二十四道川(晖达·御景苑店),郑上路桃贾路晖达御景苑,113.455047,34.765476,13838572467;17837118883,8：00——22：00
荥阳市,50100,中餐厅,烤翅部落(广场店),索河路与富民巷南30米路西,113.378998,34.7872,18736081958,8：00——22：00
荥阳市,50100,中餐厅,老剧院饭店(大军饭店),汜水镇康泰路农业银行西,113.214652,34.844939,13526477517;15037145236,8：00——22：00
荥阳市,50100,中餐厅,王沟饭店,王沟村黄河滩,113.438703,34.957537,15093339322,8：00——22：00
荥阳市,50100,中餐厅,曹大权地锅炖(海天国际店),康泰路24-8,113.415815,34.783717,18603868132,8：00——22：00
荥阳市,50100,中餐厅,李三渔庄,高村乡李山新村12号,113.363176,34.870865,15737101825;15890602059,8：00——22：00
荥阳市,50100,中餐厅,老狼大盘鸡(飞龙路店),豫龙镇飞龙路泽众路交叉口往东300米路北,113.437861,34.753212,18738163289,8：00——22：00
荥阳市,50100,中餐厅,理想小院,广武镇军张村军张,113.429885,34.847125,15664026999,8：00——22：00
荥阳市,50100,中餐厅,淼庄地锅鸡荥阳店,301国道万山路南1000米,113.385467,34.7557,15515949955,8：00——22：00
荥阳市,50100,中餐厅,赵家庄包子老店(孙运堂老店),繁荣街65栋楼1单元104商铺,113.43523,34.778442,13213204891,8：00——22：00
荥阳市,50100,中餐厅,川湘小馆总店(大溪地10号院店),清华·大溪地10号院西门北80米,113.450924,34.747644,18703996519,8：00——22：00
荥阳市,50100,中餐厅,郑三指固始鹅块(国泰路店),飞龙路国泰路交叉口向西10米路北,113.434563,34.784586,18518012004,8：00——22：00
荥阳市,50100,中餐厅,筱陶居(清华·大溪地1号院南院店),大溪地泽众路与牡丹路交叉口东北角,113.444158,34.753128,17638135567,8：00——22：00
荥阳市,50100,中餐厅,喜巷老火锅,广武路站南路向西150米路南,113.398129,34.797204,15515945333,8：00——22：00
荥阳市,50100,中餐厅,虎老黑垛子,南街与郑上路交叉口北80米,113.36707,34.78521,13838234776,8：00——22：00
荥阳市,50100,中餐厅,大烟囱烧烤铜涮锅,京城办步行街013号院1号楼027,113.395904,34.783638,13103810777;13803991552,8：00——22：00
荥阳市,50100,中餐厅,蔡家手工饺子,兴化市场北口公交站(兴华路西),113.377148,34.788426,15036052561;15138465857,8：00——22：00
荥阳市,50100,中餐厅,曹大权地锅炖(李商隐店),泽众路清华园中园,113.448672,34.753095,13298423115,8：00——22：00
荥阳市,50100,中餐厅,婆婆地锅柴鸡(飞龙路店),金龙·紫东郡东2门北80米,113.435374,34.783925,18530037975,8：00——22：00
荥阳市,50100,中餐厅,名羊庄(上街金三角店),城关樊景祥中西医结合诊所东侧80米,113.326277,34.808227,0371-85090588;17596565588,8：00——22：00
荥阳市,50100,中餐厅,金码头糊辣鱼老店,索河路与五一街交叉口北320米,113.433388,34.789862,15978400738,8：00——22：00
荥阳市,50100,中餐厅,五谷稻万家八宝粥(金龙·紫东郡店),海龙时代广场五一街地安门烤鸭店旁,113.432783,34.782471,15638563111,8：00——22：00
荥阳市,50100,中餐厅,椒多多·临沂炒鸡,郑上路与广武路交叉口向东200米路南,113.402086,34.777042,13140107510,8：00——22：00
荥阳市,50100,中餐厅,飘香烤翅,中州小区北门旁,113.390092,34.790286,13838246313,8：00——22：00
荥阳市,50100,中餐厅,咕噜羊.清真涮肉,金苑·阳光里南门旁,113.434396,34.784645,0371-64622222,8：00——22：00
荥阳市,50100,中餐厅,清真火盆景火锅鱼(原商业街老店),康泰路与棋源路交叉口向西50米路北,113.41843,34.782743,13733166222;15890139710,8：00——22：00
荥阳市,50100,中餐厅,米恋家小炒肉(国泰路店),飞龙路与国泰路交叉口西10米路北,113.434664,34.784628,15637197576,8：00——22：00
荥阳市,50100,中餐厅,最忆杭州私房菜,林语美墅26号楼123商铺,113.435223,34.776876,18637133369,8：00——22：00
荥阳市,50100,中餐厅,大灶台热呼炖,贾峪镇北沟村三组卫生室北侧,113.4583,34.672915,13213121892;15638557385,8：00——22：00
荥阳市,50100,中餐厅,傻子张大盘鸡(吾悦广场店),荥泽大道与文博路交叉口东南侧意墅蓝山六期102号楼2单元111号商铺,113.430292,34.774661,19069636515,8：00——22：00
荥阳市,50100,中餐厅,锅中锅新派炖肉,刘村社区东门北20米,113.432278,34.791752,13603869766,8：00——22：00
荥阳市,50100,中餐厅,马军烧烤美食城,荥泽大道中共豫龙镇晏曲党支部,113.429633,34.80861,13526856771,8：00——22：00
荥阳市,50100,中餐厅,七哥家八大碗(桃花源店),广武镇002乡道桃花源社区49号楼底商,113.47723,34.925101,15037181500,8：00——22：00
荥阳市,50100,中餐厅,会飞的鱼,马沟转盘向东50米丁字路口西南20,113.506341,34.714721,13137713711;13523457310,8：00——22：00
荥阳市,50100,中餐厅,婆婆地锅柴鸡(天悦湾店),兴华路与前程街交叉口东一百米路南,113.377191,34.780181,15838031787,8：00——22：00
荥阳市,50100,中餐厅,人和食府(碧桂园·龙城星荟店),荥泽大道索河路交叉口东北侧,113.43012,34.78852,13673652063,8：00——22：00
荥阳市,50100,中餐厅,紫峪酒楼(金龙紫东郡店),康泰路五一街交叉口东50米路北,113.432947,34.78247,0371-68539717;13837123697,8：00——22：00
荥阳市,50100,中餐厅,杏花饭店(039乡道),金旭物资有限公司(039乡道)西南侧,113.356595,34.776768,0371-64695758;0371-64696626,8：00——22：00
荥阳市,50100,中餐厅,米恋家小炒肉(织机路店),织机路与泽众路交叉口向北20米路西,113.440468,34.754013,17638507972,8：00——22：00
荥阳市,50100,中餐厅,谷状元莲子八宝粥(郑州海龙商业街店),索河路与福民路交叉口西南角,113.426773,34.786056,15838177757;17737159757,8：00——22：00
荥阳市,50100,中餐厅,米恋家小炒肉(演武路店),演武路与织机路交叉口向西100米路南,113.439853,34.789427,17630022553,8：00——22：00
荥阳市,50100,中餐厅,佰味轩(中森·玖巷店),索河路与惠民路交叉口西120米,113.420853,34.787669,18939258022,8：00——22：00
荥阳市,50100,中餐厅,清真·顺清斋烤鸭(工业路店),舒欣佳苑东门旁,113.404957,34.783477,13526712065,8：00——22：00
荥阳市,50100,中餐厅,江湖地锅炖(金地格林小城店),豫龙镇桃贾路金地格林小城9号楼商铺110号,113.452038,34.771127,18300706765,8：00——22：00
荥阳市,50100,中餐厅,续集音乐餐厅(吾悦广场店),吾悦广场2号门南侧100米续集音乐餐厅,113.428309,34.773181,18569995655,8：00——22：00
荥阳市,50100,中餐厅,信阳土菜馆,兴华路与汜河路交叉口13-03,113.377155,34.794465,18624968326,8：00——22：00
荥阳市,50100,中餐厅,川府饭店(银海花园店),银海花园,113.393736,34.780757,15892836052,8：00——22：00
荥阳市,50100,中餐厅,三顾坊信阳菜(蒋寨社区店),蒋寨社区,113.433994,34.790114,17719869864;18838186121,8：00——22：00
荥阳市,50100,中餐厅,西部大盘鸡(工业南路19号院店),工业路工业南路19号院,113.404853,34.78092,18737162900,8：00——22：00
荥阳市,50100,中餐厅,年味儿饺子馆(金龙·紫东郡店),康泰路与飞龙路交叉口西北100米,113.435398,34.782808,13838037017;13939057778,8：00——22：00
荥阳市,50100,中餐厅,好吃鸭干锅鸭香辣虾,,113.447698,34.762356,15036135562;15838098169,8：00——22：00
荥阳市,50100,中餐厅,八大碗(桃花源社区店),广武镇002乡道桃花源社区38号楼楼下,113.477464,34.923505,15738357669,8：00——22：00
荥阳市,50100,中餐厅,清真康仔秘制,飞龙路与索河路交叉口向南路东绿化带里面向南,113.436575,34.785514,13073768018,8：00——22：00
荥阳市,50100,中餐厅,聚缘鱼庄,高村乡李山村美食街9号,113.363439,34.8704,16603832962,8：00——22：00
荥阳市,50100,中餐厅,李叁木胡辣汤(同心路店),金寨大街,113.352648,34.82364,13673636239,8：00——22：00
荥阳市,50100,中餐厅,东北人家铁锅炖(荥阳店),兴华路与索河路交叉口向北100米路西,113.37725,34.789432,18595916662,8：00——22：00
荥阳市,50100,中餐厅,老张家私房菜,广武镇黑李村东头,113.507508,34.863309,13592414112,8：00——22：00
荥阳市,50100,中餐厅,螺小哥螺蛳粉(吾悦广场店),荥泽大道吾悦广场石榴街LG层1-2129,113.427771,34.774667,13137731995,8：00——22：00
荥阳市,50100,中餐厅,南屯饭店,汜水镇南屯村,113.185504,34.83571,0371-85220626,8：00——22：00
荥阳市,50100,中餐厅,月盛阁,信德公益图书馆东南侧150米,113.504477,34.715622,16691682666,8：00——22：00
荥阳市,50100,中餐厅,渔船码头(塔山路荥阳2店),塔山路北段路东,113.393655,34.793771,15093809089;15869331855,8：00——22：00
荥阳市,50100,中餐厅,恒大饭店 清真,河阴路与索河路交叉口向南80米路西,113.389092,34.786634,13276901789,8：00——22：00
荥阳市,50100,中餐厅,品意德北京烤鸭(京城花园店),京城大街43号,113.414605,34.784941,15037176563,8：00——22：00
荥阳市,50100,中餐厅,傻子张大盘鸡家常菜刀削面(豫龙二十里铺店),二十里铺社区1号楼7号商铺,113.445147,34.764515,19937161600,8：00——22：00
荥阳市,50100,中餐厅,鹅娘丰塘四季地锅(荥阳店),郑上路商隐路向东200米路南领航驾校院内,113.448852,34.766502,13027611619,8：00——22：00
荥阳市,50100,中餐厅,笼王焖面(荥阳店),索河路与惠民路交叉口向南50米路东,113.422023,34.785986,15537152903,8：00——22：00
荥阳市,50101,综合酒楼,汝霖酒楼,竹南线与锦川西路交叉口南20米,113.248117,34.776462,13849006001,8：00——22：00
荥阳市,50101,综合酒楼,腾飞酒楼(中原西路店),中原西路星河名城,113.386894,34.750107,0371-64671311,8：00——22：00
荥阳市,50101,综合酒楼,大淼酒楼,广武镇中山路南段豪门装饰对面,113.444145,34.886872,13213199066;13523534313;18595461069,8：00——22：00
荥阳市,50101,综合酒楼,丁尚酒楼,广武镇丁楼村,113.408236,34.85123,15038099566,8：00——22：00
荥阳市,50101,综合酒楼,木棉花(演武路店),演武路与河阴路交叉口东北角,113.389559,34.790617,0371-64601588,8：00——22：00
荥阳市,50101,综合酒楼,觅橘西厨(万业金城壹号院店),三公路文博路北50米路西,113.414805,34.77793,0371-88183577;17513361622,8：00——22：00
荥阳市,50101,综合酒楼,新密喜掌门烧烤(荥阳吾悦店),吾悦广场(郑州荥阳店),113.428672,34.776142,15238087333,8：00——22：00
