区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
管城回族区,50100,中餐厅,萧记三鲜烩面(五州玻璃一条街店),黄河南路与商都路交汇处南50米路东,113.747363,34.746099,0371-68087822;0371-68969995;18749480018,8：00——22：00
管城回族区,50100,中餐厅,华豫川酒家(双子塔店),绿地天空之城南门3楼301,113.768273,34.756993,0371-65651984,8：00——22：00
管城回族区,50100,中餐厅,土房子怪味鱼(未来路店)(杜师傅),未来路815号院凤凰苑小区21号楼,113.705671,34.730355,0371-55179339,8：00——22：00
管城回族区,50100,中餐厅,珍珠Pearl·云南菜(海汇港店),郑东新区东风南路康宁街海汇港7号楼一层,113.769525,34.752298,17737162366,8：00——22：00
管城回族区,50100,中餐厅,杨掌柜辣椒炒肉(农业南路店),商都路与农业南路交汇南200米路西,113.755909,34.744566,0371-55959161;19937151361,8：00——22：00
管城回族区,50100,中餐厅,新和记信阳菜,心怡路康宁街交叉口基运大厦一楼2号,113.773289,34.750054,0371-65968688,8：00——22：00
管城回族区,50100,中餐厅,小大董(绿地天空之城店),东风南路与榆林北路交叉口绿地天空之城5楼,113.767388,34.757289,19138033766,8：00——22：00
管城回族区,50100,中餐厅,湘庭雅院,航海路经开第二大街兴和汽车城三区3-11号3-12号,113.744462,34.718425,0371-67716888;15515625777,8：00——22：00
管城回族区,50100,中餐厅,渔珺石锅鱼(商英街店),商英街38号-1号楼附3号,113.735468,34.721813,0371-86560196;13783492126,8：00——22：00
管城回族区,50100,中餐厅,半天妖烤鱼(海邻茂店),康宁街海邻茂4楼半天妖,113.773104,34.749167,0371-60908387;15137774122,8：00——22：00
管城回族区,50100,中餐厅,大脸儿地锅炖,万通街郑东商业中心b区1号楼,113.758059,34.74357,13273021132;18538051132,8：00——22：00
管城回族区,50100,中餐厅,六八六粗粮小厨,城东路与航海路向西100米路北,113.68909,34.721305,0371-63299856;18103718105,8：00——22：00
管城回族区,50100,中餐厅,大草原羊架子馆(东明路店),东明路南49号,113.70003,34.749406,13598006172;15565072360,8：00——22：00
管城回族区,50100,中餐厅,张老炝方城炝锅烩面(凯利中心店),中兴南路与商都路交口向北300米凯利国际中心一楼113号,113.777659,34.746936,0371-58576082,8：00——22：00
管城回族区,50100,中餐厅,泮金大塘(海汇港店),东风南路与榆林南路口海汇港9号楼2楼(星巴克楼上),113.769813,34.753269,0371-80962199;19137902929,8：00——22：00
管城回族区,50100,中餐厅,枫厨南湾鱼(恒天国际大厦店),恒天国际大厦八马茶业二楼,113.763364,34.756298,0371-67866663;18595673696,8：00——22：00
管城回族区,50100,中餐厅,柴师兄鱼头泡饼(商城路店),商城东路152号院1-3层,113.702821,34.750854,0371-63379796,8：00——22：00
管城回族区,50100,中餐厅,蔡都宴融合餐厅,紫东路与紫辰路交叉口向北20米路东,113.692228,34.709217,0371-60943800,8：00——22：00
管城回族区,50100,中餐厅,虎丫炒鸡(河南郑州管城汇艺银河里店),郑东新区商鼎路77号汇艺银河里B座二楼204,113.771195,34.754408,18538227977,8：00——22：00
管城回族区,50100,中餐厅,廣順興(融侨雅筑店),管城回族区经济开发区第十九大街与司赵路交叉口东北角,113.809244,34.683585,0371-67787888;18638616668,8：00——22：00
管城回族区,50100,中餐厅,小城外品质民间菜(航海东路店),富田·财富广场南门东80米,113.764005,34.721296,0371-55015068,8：00——22：00
管城回族区,50100,中餐厅,马路边边串串香(太康路店),东太康路光彩市场北门向西20米,113.66889,34.755474,18539900628,8：00——22：00
管城回族区,50100,中餐厅,锅大侠火锅(鸿成光彩店),东太康路大上海城2F,113.668812,34.756121,0371-66209993;0371-66209996;18703718991,8：00——22：00
管城回族区,50100,中餐厅,我的小板凳街坊火锅(云鹤路店),航海东路24号一层3至4号,113.707977,34.722974,19034160777,8：00——22：00
管城回族区,50100,中餐厅,杨掌柜辣椒炒肉(凯利店),凯利国际中心A座,113.777045,34.746827,0371-55959192;17329326615,8：00——22：00
管城回族区,50100,中餐厅,琼林宴·融合餐厅,经南八路与腾达路交叉口向东20米路南,113.788699,34.694179,0371-61775656;13523073326;17638576796,8：00——22：00
管城回族区,50100,中餐厅,萧记三鲜烩面(货站北街店),货站北街27号,113.69652,34.747396,0371-66340208,8：00——22：00
管城回族区,50100,中餐厅,五顺斋清真烤鸭(北顺城街老店),北顺城街49号(近西大街),113.671324,34.752081,0371-66207069;0371-88887599;18537130261,8：00——22：00
管城回族区,50100,中餐厅,粤萃家宴(经开店),管城回族区经济技术开发区经开第八大街106号内部,113.7639,34.719256,0371-55329999,8：00——22：00
管城回族区,50100,中餐厅,58度品质川菜(商鼎路店),郑东新区商鼎路25号路劲河畔明珠苑22号楼1号商铺,113.754707,34.754605,18638123608,8：00——22：00
管城回族区,50100,中餐厅,廣順興(长江东路店),长江东路阳光城3号院1层商铺322-13号,113.717097,34.712775,0371-53309809;13653813188,8：00——22：00
管城回族区,50100,中餐厅,厨老怪民俗菜馆(城东路店),陇海路城东路向南100米路西,113.690754,34.738225,13193456306;18637188370,8：00——22：00
管城回族区,50100,中餐厅,宋老三苏肉羊肉汤老店,管城街与法院东街交叉口东南角9-1,113.677244,34.751635,13629844078;13673664446;18790565888,8：00——22：00
管城回族区,50100,中餐厅,苏园餐饮·苏荟(绿地天空之城店),东风南路与榆林北路交叉口西北100米绿地天空之城7楼,113.767411,34.757953,0371-63366777;0371-65366777,8：00——22：00
管城回族区,50100,中餐厅,张老炝方城炝锅烩面(易元国际店),心怡路与寿丰街交汇东南角易元国际酒店1层,113.775288,34.746217,0371-63719909;17719805709,8：00——22：00
管城回族区,50100,中餐厅,食欲老院子泥炉涮肚(阜民里店),前阜民里37号,113.670901,34.745915,19069619906,8：00——22：00
管城回族区,50100,中餐厅,土房子怪味鱼(经开第一大街丹尼斯店),经北一路与第一大街向东20米路南门面房,113.740893,34.72321,0371-53399339,8：00——22：00
管城回族区,50100,中餐厅,啫食家(海汇港店),心怡路榆林南路交叉口海汇港二期五层,113.773396,34.752971,0371-60558806;0371-60558808;13253503321,8：00——22：00
管城回族区,50100,中餐厅,宋厨融菜园(云尚店),商都路与康平路交叉口云尚ME购物中心二楼2007-2008宋厨融菜园,113.760448,34.74536,0371-53315225;19939969311,8：00——22：00
管城回族区,50100,中餐厅,杨府·宴(金城街店),紫荆山路仟那·绿城酒店1层,113.682135,34.725668,0371-55957891;13607641794;18937195183,8：00——22：00
管城回族区,50100,中餐厅,张老炝方城炝锅烩面(文博酒城店),文博酒城南5门西北50米,113.762274,34.733705,0371-88967698;18738150636,8：00——22：00
管城回族区,50100,中餐厅,京馆涮(商城路店),商城路252号附8号,113.678142,34.753303,0371-66258689,8：00——22：00
管城回族区,50100,中餐厅,幸福港湾礼宴中心,南三环与金岱路交叉口向北200米,113.722513,34.702969,0371-58613000;0371-58613111,8：00——22：00
管城回族区,50100,中餐厅,煜丰汴京烤鸭(经开区店),乐尚天地生活广场北门旁,113.754518,34.714523,0371-65681611,8：00——22：00
管城回族区,50100,中餐厅,阿平小馆(郑东商业中心店),郑东商业中心A区南门东南90米,113.759622,34.743481,15137008592,8：00——22：00
管城回族区,50100,中餐厅,百乐川烤鱼(远大理想城店),经北二路66号远大理想城4号楼1层1号房,113.739608,34.726577,18503812321,8：00——22：00
管城回族区,50100,中餐厅,蓉亭食贝(盛华里店),航海东路与经开第五大街交叉口万锦盛华里2号门对面2层,113.752651,34.722264,0371-55053338,8：00——22：00
管城回族区,50100,中餐厅,苏氏豆花牛肉,经济技术开发区第三大街113-6号(航海路向北100米路东),113.747261,34.722458,0371-58561819,8：00——22：00
管城回族区,50100,中餐厅,小赖毛龙虾川菜馆,农业南路与商都路交叉口向南100米路西,113.755876,34.745644,19949297608,8：00——22：00
管城回族区,50100,中餐厅,九道·俏江南酒文化主题餐厅,河南自贸试验区郑州片区(郑东)和光街10号G栋1-2层2号,113.760846,34.755472,15565089393,8：00——22：00
管城回族区,50100,中餐厅,渝味市井美蛙鱼头(城东路店),城东路106-2号,113.691696,34.753884,18238087020,8：00——22：00
管城回族区,50100,中餐厅,杨记灌汤包(商城路店),商城路218号中亚招待所旁(市体育场东),113.676494,34.753982,13526856184,8：00——22：00
管城回族区,50100,中餐厅,岩哥土鲫鱼·平价湘菜(郑东商业中心店),郑东商业中心C区,113.762285,34.742076,17335751903,8：00——22：00
管城回族区,50100,中餐厅,玖湘大厨.辣椒炒肉(佳林国际店),经开第十五大街与腾达路交叉口向东10米路北,113.796507,34.695923,15649077979,8：00——22：00
管城回族区,50100,中餐厅,味厨新味·北京涮肉火锅·烧烤(郑东商业中心店),商都路便民中心1楼瑞莱熙酒店隔壁,113.76382,34.74513,18300681116,8：00——22：00
管城回族区,50100,中餐厅,清真·拙夫重庆老火锅(城东路店),城东路263号,113.690227,34.735227,13673993099,8：00——22：00
管城回族区,50100,中餐厅,鱼你在一起(绿地双子塔店),东风南路绿地双子塔今市印巷03-01号(北塔N1门对面),113.767446,34.75884,13027750517,8：00——22：00
管城回族区,50100,中餐厅,山间晓厨·爆炒下饭菜(海邻茂店),海邻茂(康宁街地铁站C口步行130米),113.773369,34.749057,19059517210,8：00——22：00
管城回族区,50100,中餐厅,杨掌柜辣椒炒肉(滨河新城店),经南十路39号,113.798154,34.685774,0371-87771992,8：00——22：00
管城回族区,50100,中餐厅,飨赫驾瓦罐烤鸡(总店),货站北街33号一3,113.696231,34.747765,13015543128,8：00——22：00
管城回族区,50100,中餐厅,粤色·老广州茶餐厅,福禄路108号河南商会大厦F1层,113.77718,34.749483,0371-88817900;13015502504,8：00——22：00
管城回族区,50100,中餐厅,阿勇·新信菜(嘉亿东方大厦店),中兴南路与福禄路交叉口嘉怡东方大厦1层东北角,113.777645,34.748235,0371-53387888,8：00——22：00
管城回族区,50100,中餐厅,二十四川地道川菜(航海路店),航海路与城东南路交叉西100米路北,113.688671,34.721273,0371-67885688;15938781065,8：00——22：00
管城回族区,50100,中餐厅,喜胜季·印象河南,郑汴路39号18号楼1-2层,113.696175,34.746525,19037155576,8：00——22：00
管城回族区,50100,中餐厅,陈老嘎碳锅牛肉(郑东商业中心店),农业南路与万通街交叉口南50米小店商业22.23号,113.756555,34.743084,18638535117,8：00——22：00
管城回族区,50100,中餐厅,云晓仙腊味汤煲(海汇店),郑东新区康宁街与东风南路交叉口海汇港7号楼4楼4-2号,113.769794,34.752755,13027707722,8：00——22：00
管城回族区,50100,中餐厅,锦珍锦顺德开煲(天空之城店),东风东路西榆林北路绿地·中央广场南地块2号楼天空之城购物中心5层504号商铺,113.767969,34.75706,0371-65328081;0371-65328082,8：00——22：00
管城回族区,50100,中餐厅,豫江南信阳菜(亚太时代广场店),管城回族区经开区航海东路1210号亚太时代广场A座二楼,113.732623,34.721522,0371-67197778;19900976769,8：00——22：00
管城回族区,50100,中餐厅,土房子怪味鱼(经南五路店),经南五路,113.743874,34.713591,0371-55189192,8：00——22：00
管城回族区,50100,中餐厅,胡桃里(航海东路店),航海东路正商国际广场B座一层,113.698993,34.720451,0371-89988889;17700667271,8：00——22：00
管城回族区,50100,中餐厅,五顺斋清真烤鸭(西大街总店),西大街91号(二七广场地铁站B口步行380米),113.671105,34.751653,0371-88887599,8：00——22：00
管城回族区,50100,中餐厅,合记烩面航海东路福塔东站店,航海东路1058号(福塔东地铁站D口步行80米),113.748391,34.721491,0371-65091617,8：00——22：00
管城回族区,50100,中餐厅,江西烧菜馆(农业南路店),农业南路与永平路向北10米路西5号楼一层附号商铺,113.755837,34.742004,13807033979;18579158979,8：00——22：00
管城回族区,50100,中餐厅,老罗家·非遗石磨手擀面(商英街店),商英街38-9号(中原福塔地铁站D口步行410米),113.735472,34.72232,13733851788;17613153008,8：00——22：00
管城回族区,50100,中餐厅,唐河王记·南阳民间菜(六大街店),航海路第六大街向北50米路西,113.757433,34.722036,0371-66882888,8：00——22：00
管城回族区,50100,中餐厅,黔小焱贵州豆豉火锅,商城东路8号附19号商铺(商城东路与玉凤路向西200米),113.708341,34.751902,18037510880,8：00——22：00
管城回族区,50100,中餐厅,杨掌柜辣椒炒肉(福都广场店),航海东路71号福都广场3层,113.700649,34.719796,15303717350,8：00——22：00
管城回族区,50100,中餐厅,齐祺渔锅(宏光合园店),宏光合园西南门南60米,113.76136,34.717935,0371-68880789;17737500978,8：00——22：00
管城回族区,50100,中餐厅,老长沙罐子楼(旗舰店),榆林北路东风南路交叉口西南角20米,113.768389,34.756948,0371-65651718;16692300625,8：00——22：00
管城回族区,50100,中餐厅,西关味(航海天地丹尼斯店),经济技术开发区航海东路与第一大街交叉口西北角丹尼斯2层,113.739344,34.722258,0371-63399522,8：00——22：00
管城回族区,50100,中餐厅,花千代秘制烤鱼(丹尼斯C区店),航海东路与第一大街丹尼斯航海店2层,113.739339,34.722115,0371-67112358,8：00——22：00
管城回族区,50100,中餐厅,杨掌柜辣椒炒肉(盛华里购物中心店),航海东路与第五大街交叉口万锦盛华里购物中心外场三楼,113.753209,34.721532,18637102321,8：00——22：00
管城回族区,50100,中餐厅,胖娃川菜馆(路南店),商城东路151号,113.70143,34.750819,19139990035,8：00——22：00
管城回族区,50100,中餐厅,简朴寨(金色港湾店),未来路航海路交叉口南500米路东,113.706536,34.716789,0371-63300666,8：00——22：00
管城回族区,50100,中餐厅,仲记手擀面(农业南路店),郑东建材家具城D区北门东70米,113.756044,34.74923,0371-66686666;15003880110,8：00——22：00
管城回族区,50100,中餐厅,东府饭店(中原福塔店),航海东路1206号中原福塔一楼262号,113.729617,34.723407,15729366736;17335795288;19949286551,8：00——22：00
管城回族区,50100,中餐厅,食里八湘(商业中心店),永平路与康平路交叉口东120米,113.761897,34.741468,0371-63297891,8：00——22：00
管城回族区,50100,中餐厅,乡村大食堂(郑州管城回族区),经北六路与第四大街交汇处路北,113.751307,34.733515,0371-65811114,8：00——22：00
管城回族区,50100,中餐厅,米村拌饭(绿地天空之城店),东风南路与榆林北路交叉口向西100米天空之城5F-503号商铺,113.767468,34.757522,13019803747,8：00——22：00
管城回族区,50100,中餐厅,马四辈哒哒老烩面,航海路与城东南路交叉口东20米路南,113.691502,34.720402,17630011046,8：00——22：00
管城回族区,50100,中餐厅,起源食府(人民路),商城路与北顺城街交叉口南30米路东(百盛购物广场东门正对面),113.672051,34.753905,0371-66258822,8：00——22：00
管城回族区,50100,中餐厅,味美思酒楼,城东路258号(货栈街口西南角),113.690597,34.737038,0371-66979666,8：00——22：00
管城回族区,50100,中餐厅,喜家德虾仁水饺(云尚店),商都路63号云尚购物中心B1层B1040-1号商铺,113.759965,34.745213,15539038671,8：00——22：00
管城回族区,50100,中餐厅,米村拌饭(富田新天地店),航海东路2号60号楼富田新天地L3-10号商铺,113.713159,34.721411,18646766012,8：00——22：00
管城回族区,50100,中餐厅,喜家德虾仁水饺(人民路丹尼斯店),人民路2号丹尼斯百货2号馆1F层,113.675423,34.756751,15738835070,8：00——22：00
管城回族区,50100,中餐厅,李柱柘城垛子羊肉(二里岗店),紫荆山路二里岗南街交叉口向东20米(二里岗地铁口D口),113.682979,34.729286,19513332999,8：00——22：00
管城回族区,50100,中餐厅,阿勇茶瘾食刻(郑州东站店),东风南路6号,113.768287,34.758459,0371-60582111,8：00——22：00
管城回族区,50100,中餐厅,李一笼牛羊肉烧麦,康平路80-32号,113.76115,34.741445,18039212508,8：00——22：00
管城回族区,50100,中餐厅,天赐小馆(东大街店),东大街119号名鞋大厦1楼,113.679523,34.749867,0371-66386362;13676973010,8：00——22：00
管城回族区,50100,中餐厅,虎丫炒鸡(河南郑州管城福都店),航海东路71号福都广场三层3-29号,113.700959,34.719693,19339980373,8：00——22：00
管城回族区,50100,中餐厅,大地烙馍村(商城路店),商城东路28号聚丰商务餐饮文化广场,113.693942,34.750789,0371-66357758;0371-66357768;18638505515,8：00——22：00
管城回族区,50100,中餐厅,起龙香辣鸡(金城街店),紫荆山南路街道陇海南里14号康普新巷,113.677837,34.726489,13803821513;15713816139,8：00——22：00
管城回族区,50100,中餐厅,京溪鲜切涮肉(郑东新区店),恒天国际大厦北门西90米,113.762596,34.756233,0371-65996660,8：00——22：00
管城回族区,50100,中餐厅,西兰轩菜馆(清真),北顺城街49号,113.671383,34.752323,0371-66257841;18838952257,8：00——22：00
管城回族区,50100,中餐厅,王北北潮汕牛肉店(河南首店),滨河国际中心B座底商,113.797578,34.686816,19036501196,8：00——22：00
管城回族区,50100,中餐厅,半亩江南(经开区店),管城回族区经济开发区航海路商英街64号,113.736563,34.723412,0371-88861188;17724814567,8：00——22：00
管城回族区,50100,中餐厅,火盆景麻辣鱼(城东路二店),城东路商城路向北500米路东,113.691681,34.753902,0371-67846666;13939041444,8：00——22：00
管城回族区,50100,中餐厅,福状元(滨河新城店),康桥悦城7号院南门东70米,113.797619,34.690211,0371-55680112;19937882566,8：00——22：00
管城回族区,50100,中餐厅,武记碳锅鱼碳锅鸡(东明路总店),郑卞路东明口向北一百米,113.700494,34.748036,15638234666;18538093108,8：00——22：00
管城回族区,50100,中餐厅,同源膳味,城南路与后阜民里交叉口西100米,113.673156,34.74608,17203875130,8：00——22：00
管城回族区,50100,中餐厅,扳倒海水产-鲍鱼捞饭(尚书苑店),东瑞园社区西北门西北90米,113.756536,34.750586,13303856029,8：00——22：00
管城回族区,50100,中餐厅,有点湘辣椒炒肉(郑东商业中心B区店),商都路街道郑东商业中心b区七栋,113.760331,34.743443,15981837190,8：00——22：00
管城回族区,50100,中餐厅,西舍蒸鲜馆(路劲·东方陆港店),农业南路商鼎路中央特区四期商业项目D栋一层D10-1,113.759443,34.755831,0371-68683688,8：00——22：00
